1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
157	-0.036932	30.762838	108.138192	0.001682	1.3
158	-0.039569	30.238991	109.243753	0.001187	1.5
159	-0.029005	31.238358	107.153822	0.001426	1.4
160	-0.029935	32.220641	105.176106	0.001613	1.2
161	-0.045956	31.424440	106.773477	0.002662	1.2
162	-0.029460	32.418912	104.785731	0.001015	1.5
163	-0.043043	33.414513	102.868507	0.001809	1.3
164	-0.025620	32.588317	104.454479	0.000792	1.4
165	-0.024909	31.735692	106.143288	0.000725	1.5
166	-0.028121	31.656166	106.303595	0.001603	1.5
167	-0.036070	30.823345	108.011934	0.002190	1.4
168	-0.028855	31.823334	105.967180	0.001673	1.3
169	-0.034598	31.033417	107.575863	0.001515	1.4
170	-0.037822	31.979801	105.654223	0.001696	1.4
171	-0.021158	32.668179	104.299045	0.001586	1.2
172	-0.027226	31.902383	105.808839	0.001746	1.2
173	-0.022995	31.045048	107.551823	0.001587	1.1
174	-0.044466	30.343326	109.021759	0.002187	1.2
175	-0.032630	30.753193	108.158346	0.001566	1.2
176	-0.036571	29.896901	109.978008	0.002153	1.5
177	-0.030200	30.475454	108.741920	0.001719	1.4
178	-0.034127	31.475452	106.669681	0.001313	1.3
179	-0.041354	32.472006	104.681685	0.001240	1.3
180	-0.045396	31.623486	106.369611	0.001584	1.3
181	-0.019290	30.834231	107.989251	0.001078	1.4
182	-0.026149	31.332902	106.960241	0.001695	1.6
183	-0.033907	32.289900	105.039412	0.001427	2.5
184	-0.023142	31.494682	106.630605	0.001486	1.7
185	-0.034281	30.683312	108.304587	0.002252	1.6
186	-0.029228	29.839088	110.103071	0.000609	1.6
187	-0.033170	30.648222	108.378170	0.000963	1.4
188	-0.020848	30.828931	108.000293	0.001286	1.4
189	-0.022203	31.759559	106.095271	0.001310	1.4
190	-0.031832	31.107347	107.423235	0.002673	1.4
191	-0.024420	30.249769	109.220781	0.002623	1.2
192	-0.047223	31.235151	107.160402	0.001354	1.6
193	-0.045413	30.377562	108.949111	0.003128	1.6
194	-0.035100	29.519960	110.798579	0.002433	1.2
195	-0.042019	30.519960	108.647984	0.000776	1.2
196	-0.031185	30.157849	109.417026	0.001730	1.6
197	-0.032477	31.032575	107.577603	0.001251	1.3
198	-0.025751	31.983636	105.646576	0.001604	1.1
199	-0.031360	31.129340	107.377913	0.003318	1.2
200	-0.030988	32.129117	105.357288	0.001164	1.1
201	-0.014235	33.129025	103.411059	0.001653	1.1
202	-0.046419	34.100450	101.587914	0.001154	1.1
203	-0.024232	33.312965	103.060839	0.001310	1.2
204	-0.035635	33.031109	103.598462	0.002189	1.6
205	-0.032905	32.173900	105.268557	0.002383	1.4
206	-0.029113	33.173893	103.325412	0.001764	1.0
207	-0.022710	34.173786	101.452884	0.001432	1.2
208	-0.041652	35.097163	99.782939	0.001404	1.1
209	-0.036834	36.093218	98.042113	0.002620	1.1
210	-0.041519	37.093198	96.354477	0.001541	1.2
211	-0.025956	36.340141	97.619916	0.001432	1.2
212	-0.044984	35.582979	98.926212	0.001454	1.4
213	-0.034237	34.734729	100.431811	0.001347	1.1
214	-0.018680	35.730020	98.669801	0.001250	1.1
215	-0.024726	35.958720	98.273622	0.002658	1.1
216	-0.031510	36.901891	96.672831	0.002665	1.5
217	-0.032150	37.582756	95.549273	0.001472	1.3
218	-0.050121	38.495120	94.084015	0.002047	1.5
219	-0.021423	39.495072	92.528855	0.001834	1.4
220	-0.041259	40.487442	91.035496	0.002072	1.5
221	-0.030216	41.482569	89.585622	0.001029	1.2
222	-0.032162	42.221872	88.538025	0.000817	1.2
223	-0.037730	42.943310	87.539099	0.001704	1.3
224	-0.013318	42.338087	88.375573	0.003371	1.2
225	-0.038211	41.568004	89.463294	0.001883	1.2
226	-0.028686	40.777120	90.608622	0.003060	1.3
227	-0.026817	40.099303	91.613807	0.001079	1.5
228	-0.030959	40.636405	90.815481	0.001882	1.3
229	-0.038405	40.125752	91.574166	0.001924	1.2
230	-0.033021	41.112903	90.118792	0.002587	1.5
231	-0.035495	40.255299	91.380498	0.000559	1.4
232	-0.055732	41.143394	90.074575	0.002502	1.2
233	-0.031172	41.730615	89.231387	0.001547	1.5
234	-0.027630	40.873037	90.468159	0.001783	1.4
235	-0.044497	41.871743	89.031089	0.002081	1.3
236	-0.036329	41.014155	90.262291	0.001414	1.2
237	-0.034913	40.251709	91.385855	0.002196	1.1
238	-0.031172	39.729327	92.171938	0.002304	1.3
239	-0.037410	40.729143	90.679045	0.001180	1.3
240	-0.034868	39.893882	91.922859	0.000926	1.3
241	-0.038806	40.687077	90.740882	0.002995	1.8
242	-0.033713	41.684835	89.296554	0.001248	1.7
243	-0.029312	40.827324	90.535048	0.001036	1.4
244	-0.023252	41.546482	89.494078	0.001150	1.4
245	-0.034585	41.109147	90.124241	0.001309	1.3
246	-0.022897	41.038430	90.226973	0.002851	1.4
247	-0.037716	40.180827	91.491731	0.001491	1.4
248	-0.034384	40.449551	91.091630	0.000538	1.4
249	-0.024894	40.778982	90.605892	0.001844	1.3
250	-0.030280	41.147838	90.068133	0.001450	1.1
251	-0.025963	41.795325	89.139435	0.001115	1.2
252	-0.037259	41.175127	90.028602	0.002978	1.3
253	-0.025602	40.352567	91.235625	0.001812	2.0
254	-0.032084	41.352174	89.772968	0.002132	2.0
255	-0.058722	42.352173	88.355924	0.001170	1.8
256	-0.036107	41.501178	89.558948	0.001667	1.8
257	-0.017762	41.675779	89.309457	0.001888	1.9
258	-0.044329	40.818676	90.547713	0.001586	1.6
259	-0.034662	39.961571	91.820792	0.001794	1.7
260	-0.028508	40.961496	90.339002	0.001966	1.6
261	-0.038544	40.141341	91.550817	0.002338	1.6
262	-0.034177	39.797659	92.068343	0.001562	1.5
263	-0.027918	38.940221	93.385371	0.000639	1.8
264	-0.038650	38.998737	93.294293	0.001009	1.5
265	-0.029026	38.756930	93.671810	0.000651	1.9
266	-0.027709	38.281486	94.423067	0.002592	1.8
267	-0.032530	39.254026	92.899017	0.002484	1.2
268	-0.034085	40.253926	91.382547	0.001648	1.3
269	-0.030365	41.253906	89.914675	0.000750	1.2
270	-0.026415	41.652461	89.342696	0.001615	1.3
271	-0.043669	42.538547	88.096753	0.001603	1.8
272	-0.023108	43.538345	86.732001	0.002572	1.6
273	-0.035494	42.680817	87.899937	0.002426	2.0
274	-0.030429	41.823213	89.099864	0.000727	1.5
275	-0.038017	42.808809	87.723621	0.004535	1.5
276	-0.046831	41.951207	88.918705	0.002189	1.4
277	-0.042962	42.951207	87.528290	0.001054	1.3
278	-0.026839	43.944715	86.189303	0.002149	1.2
279	-0.030031	43.130823	87.283142	0.002589	1.3
280	-0.033829	44.130388	85.943596	0.002495	1.4
281	-0.035807	43.273197	87.089798	0.001773	1.4
282	-0.032955	44.273175	85.755592	0.001429	1.6
283	-0.023762	45.251591	84.489137	0.001505	1.3
284	-0.034065	46.238140	83.249474	0.003134	1.3
285	-0.051420	45.380537	84.325014	0.002936	1.2
286	-0.031884	44.522934	85.428711	0.001650	1.1
287	-0.028894	43.665332	86.561679	0.002074	1.1
288	-0.038612	44.663983	85.245206	0.001071	1.1
289	-0.029389	45.661991	83.968985	0.000493	1.1
290	-0.032036	45.090829	84.694652	0.000666	1.1
291	-0.033684	45.563654	84.093036	0.001402	1.1
292	-0.033830	44.776392	85.099525	0.001445	1.1
293	-0.044874	45.733731	83.878717	0.001065	1.3
294	-0.031876	46.729930	82.644996	0.001897	1.4
295	-0.033949	47.556103	81.649036	0.003307	1.0
296	-0.033429	48.556103	80.475178	0.001382	1.1
297	-0.034037	49.556018	79.334689	0.001452	1.1
298	-0.035535	50.544282	78.238814	0.001996	1.5
299	-0.033152	51.508441	77.198456	0.001598	1.1
300	-0.029118	52.448562	76.210338	0.000366	1.1
301	-0.033980	52.007998	76.670227	0.001704	1.1
302	-0.025086	51.389962	77.324806	0.001413	1.3
303	-0.033725	51.671937	77.024777	0.001845	1.2
304	-0.039515	51.424581	77.287845	0.002539	1.0
305	-0.034800	50.653626	78.119421	0.002498	1.1
306	-0.023476	51.653626	77.044190	0.002108	1.2
307	-0.029704	50.796022	77.964483	0.000624	1.2
308	-0.036031	49.963559	78.879073	0.002013	1.1
309	-0.028145	49.498223	79.399728	0.001394	1.1
310	-0.035817	50.497922	78.289545	0.001882	1.2
311	-0.038931	49.640342	79.239986	0.002831	1.2
312	-0.037283	50.306807	78.499375	0.001011	1.2
313	-0.033526	51.290739	77.430938	0.001186	1.1
314	-0.035818	51.156603	77.574879	0.001530	1.0
315	-0.019044	50.368267	78.431773	0.000477	1.0
316	-0.021372	51.233580	77.492210	0.001464	1.1
317	-0.029452	51.031159	77.709978	0.003384	1.1
318	-0.030175	51.803625	76.885454	0.002876	1.0
319	-0.034239	52.803625	75.843697	0.001988	1.0
320	-0.041529	51.946027	76.735362	0.002152	1.2
321	-0.035954	52.946027	75.697641	0.001824	1.1
322	-0.029761	53.621294	75.012633	0.001723	1.1
323	-0.023387	54.615743	74.026116	0.001805	1.1
324	-0.046172	55.077146	73.577153	0.002555	1.2
325	-0.036727	55.988349	72.706323	0.002265	1.1
326	-0.036750	55.131557	73.524567	0.001254	1.2
327	-0.051128	56.104607	72.596697	0.001874	1.1
328	-0.036173	57.094357	71.676623	0.001058	1.2
329	-0.034392	57.892754	70.951253	0.000775	1.1
330	-0.046988	57.873751	70.968347	0.002392	1.1
331	-0.046616	58.842940	70.106884	0.002421	1.1
332	-0.054649	59.233091	69.765974	0.001473	1.0
333	-0.032652	58.375787	70.519487	0.001690	1.1
334	-0.022494	59.369710	69.647380	0.001267	1.1
335	-0.017025	59.770878	69.301460	0.001154	1.1
336	-0.017803	59.423733	69.600596	0.001939	1.2
337	-0.027153	60.420294	68.748704	0.000513	1.1
338	-0.021867	59.939653	69.156953	0.001258	1.1
339	-0.041417	59.221490	69.776063	0.001707	1.1
340	-0.031275	59.756435	69.313854	0.001771	1.2
341	-0.035475	60.744429	68.476101	0.001418	1.6
342	-0.023472	61.244573	68.059685	0.001592	1.2
343	-0.024285	60.421791	68.747441	0.001356	1.2
344	-0.033243	61.387631	67.941506	0.001684	1.3
345	-0.032157	60.530359	68.655895	0.002477	1.1
346	-0.036131	61.297175	68.016183	0.000824	1.1
347	-0.029122	60.441166	68.731086	0.001808	1.5
348	-0.037217	60.155878	68.972696	0.002571	1.3
349	-0.039841	59.313013	69.696548	0.001599	1.3
350	-0.029415	60.313013	68.839409	0.001397	1.3
351	-0.039771	60.705838	68.508443	0.002259	1.3
352	-0.022103	61.535474	67.819805	0.000765	1.7
353	-0.030526	60.690680	68.521155	0.001603	1.3
354	-0.030702	59.898473	69.192156	0.001375	1.1
355	-0.032575	60.879008	68.363551	0.001882	1.1
356	-0.030976	60.657265	68.549195	0.002258	1.3
357	-0.029845	59.800113	69.276386	0.003171	1.1
358	-0.032053	60.733239	68.485476	0.002660	1.1
359	-0.027830	59.875635	69.211695	0.000409	1.2
360	-0.030497	60.815894	68.416287	0.001781	1.2
361	-0.044321	61.429267	67.907188	0.002916	1.2
362	-0.037727	60.573005	68.620002	0.003128	1.1
363	-0.039509	59.715401	69.349091	0.001112	1.1
364	-0.033627	58.991320	69.976839	0.001282	1.1
365	-0.030619	58.144109	70.725918	0.001938	1.1
366	-0.042098	58.262634	70.620158	0.002678	1.2
367	-0.034058	59.262634	69.740294	0.002110	1.1
368	-0.037674	60.262634	68.882086	0.003073	1.1
369	-0.042667	59.405031	69.616785	0.002350	1.2
370	-0.035584	58.547573	70.367197	0.002016	1.1
371	-0.026353	59.547573	69.493587	0.001523	1.1
372	-0.032771	60.320855	68.832770	0.000544	1.5
373	-0.026727	59.935790	69.160253	0.001157	1.4
374	-0.035207	59.550930	69.490690	0.000898	1.4
375	-0.032783	58.769938	70.171043	0.001954	1.1
376	-0.036367	59.551364	69.490316	0.000874	1.1
377	-0.028036	58.698310	70.234109	0.001594	1.2
378	-0.046742	59.574729	69.470165	0.002381	1.1
379	-0.027485	59.375095	69.642714	0.001105	1.0
380	-0.034426	58.517918	70.393440	0.000537	1.3
381	-0.032749	59.216346	69.780538	0.001684	1.2
382	-0.037777	59.101886	69.880249	0.001976	1.1
383	-0.029811	60.101885	69.018615	0.001375	1.0
384	-0.032461	59.259153	69.743319	0.001433	1.1
385	-0.028035	60.258326	68.885738	0.000861	1.2
386	-0.042037	59.639937	69.413990	0.003427	1.0
387	-0.027510	58.794524	70.149422	0.001313	1.1
388	-0.025669	57.994629	70.859751	0.000930	1.1
389	-0.039728	58.740925	70.196574	0.001578	1.2
390	-0.028664	58.724942	70.210647	0.001288	1.3
391	-0.039510	57.877061	70.965369	0.000851	1.2
392	-0.033961	57.136609	71.637864	0.002221	1.2
393	-0.018197	56.372867	72.344996	0.001044	1.5
394	-0.020419	57.372725	71.422038	0.002590	1.3
395	-0.029092	58.372386	70.522508	0.004359	1.3
396	-0.041324	59.372386	69.645061	0.002908	1.3
397	-0.026942	60.372386	68.789180	0.000982	1.5
398	-0.025568	59.514794	69.521879	0.002184	1.4
399	-0.023267	60.513812	68.669831	0.001606	1.4
400	-0.036182	59.703049	69.359706	0.002340	1.6
401	-0.041258	58.845642	70.104511	0.001308	1.2
402	-0.041809	59.570442	69.473862	0.001468	1.1
403	-0.033076	60.520470	68.664223	0.001348	1.1
404	-0.048785	60.075176	69.041352	0.002024	1.1
405	-0.041313	61.074779	68.200486	0.002545	1.1
406	-0.042367	60.217348	68.920494	0.001184	1.5
407	-0.023942	59.369767	69.647330	0.002380	1.3
408	-0.032792	58.513296	70.397531	0.001779	1.2
409	-0.032879	59.513294	69.523174	0.001507	1.3
410	-0.021666	58.658101	70.269561	0.000850	1.1
411	-0.050534	58.766555	70.174019	0.001823	1.2
412	-0.033227	59.704832	69.358174	0.001979	1.1
413	-0.035166	60.704820	68.509297	0.001883	1.0
414	-0.033499	59.981352	69.121343	0.001576	1.0
415	-0.038939	59.125404	69.859739	0.001321	1.0
416	-0.027657	60.091572	69.027392	0.000740	1.3
417	-0.029541	61.024243	68.242504	0.001994	1.3
418	-0.028918	60.222359	68.916242	0.000877	1.0
419	-0.036020	61.207472	68.090401	0.002555	1.0
420	-0.026135	60.353384	68.805248	0.001696	1.3
421	-0.033851	61.349522	67.972948	0.002195	1.2
422	-0.046687	62.349040	67.157819	0.001049	1.3
423	-0.039758	61.493298	67.854479	0.002845	1.0
424	-0.026527	62.493292	67.041790	0.001846	1.1
425	-0.026334	63.492417	66.249019	0.002018	1.2
426	-0.042513	64.492406	65.474117	0.002856	1.0
427	-0.041413	63.634802	66.137565	0.001272	1.0
428	-0.046782	62.779180	66.813017	0.002035	1.1
429	-0.029557	63.779100	66.024996	0.003412	1.0
430	-0.026860	62.960524	66.668709	0.001495	1.0
431	-0.020396	63.960524	65.884007	0.001034	1.0
432	-0.044101	64.160647	65.729183	0.001743	1.0
433	-0.028736	64.289143	65.630156	0.002072	1.3
434	-0.018451	63.431557	66.296773	0.002038	1.3
435	-0.027339	64.418723	65.530595	0.000594	1.2
436	-0.035214	64.063726	65.804074	0.002676	1.1
437	-0.038289	64.258394	65.653826	0.002154	1.0
438	-0.025567	63.400791	66.320940	0.001046	1.0
439	-0.025150	64.113500	65.765593	0.003630	1.0
440	-0.015981	63.255905	66.434984	0.000969	1.0
441	-0.037978	62.399856	67.116899	0.001201	1.2
442	-0.038224	61.609804	67.758783	0.001691	1.2
443	-0.020212	61.062063	68.211053	0.000473	1.0
444	-0.027769	60.901238	68.344996	0.000555	1.0
445	-0.026035	60.795299	68.433514	0.001064	1.0
446	-0.037285	60.266453	68.878849	0.002632	1.0
447	-0.038064	59.686392	69.374025	0.001854	1.0
448	-0.044534	60.686350	68.524787	0.002725	1.0
449	-0.025825	61.673830	67.706307	0.000572	1.4
450	-0.031508	62.594082	66.960957	0.001231	1.1
451	-0.028340	61.941887	67.487490	0.000906	1.1
452	-0.036447	61.252643	68.053007	0.001192	1.1
453	-0.039290	61.180567	68.112693	0.002585	1.0
454	-0.036240	60.895562	68.349732	0.002370	1.0
455	-0.033427	61.895487	67.525265	0.000819	1.0
456	-0.022552	61.065553	68.208153	0.001148	1.1
457	-0.027554	60.292176	68.857054	0.001718	1.2
458	-0.033713	59.889276	69.200023	0.001409	1.1
459	-0.032157	59.033001	69.940396	0.000629	1.1
460	-0.035391	59.904482	69.187016	0.001842	1.2
461	-0.032516	60.798234	68.431059	0.002707	1.1
462	-0.023143	59.941132	69.155689	0.001874	1.1
463	-0.034716	60.941132	68.311721	0.001366	1.0
464	-0.038655	60.322732	68.831182	0.002733	1.2
465	-0.024125	61.322674	67.995116	0.001588	1.0
466	-0.040509	61.900650	67.521059	0.001590	1.0
467	-0.038776	62.900609	66.716319	0.001468	1.0
468	-0.030243	63.278455	66.417209	0.001520	1.2
469	-0.038368	64.259326	65.653108	0.001193	1.2
470	-0.041633	65.250603	64.898558	0.002820	1.1
471	-0.030238	64.397419	65.546943	0.001351	1.1
472	-0.023480	65.377957	64.802873	0.001037	1.1
473	-0.035190	64.555908	65.425520	0.001314	1.0
474	-0.047426	65.429674	64.764097	0.002280	1.0
475	-0.027621	65.109560	65.004858	0.002337	1.0
476	-0.034470	64.274182	65.641670	0.002495	1.1
477	-0.033091	63.560440	66.195726	0.000706	1.3
478	-0.038055	62.863172	66.746101	0.003238	1.3
479	-0.036529	62.028065	67.417442	0.002432	1.1
480	-0.031243	61.170462	68.121070	0.001064	1.0
481	-0.029247	60.341421	68.815367	0.000884	1.0
482	-0.026480	59.653713	69.402133	0.000470	1.1
483	-0.029701	59.936296	69.159821	0.001190	1.1
484	-0.035315	60.268426	68.877177	0.001729	1.1
485	-0.027445	61.214288	68.084757	0.001058	1.2
486	-0.025720	62.205217	67.273904	0.001413	1.2
487	-0.032899	61.925373	67.500929	0.001472	1.0
488	-0.038515	62.479338	67.052997	0.001601	1.0
489	-0.021609	63.397643	66.323413	0.001417	1.1
490	-0.035376	64.217437	65.685380	0.001433	1.1
491	-0.030576	64.673071	65.336047	0.002000	1.2
492	-0.040566	65.671344	64.583511	0.003945	1.0
493	-0.043554	64.813767	65.228925	0.002826	1.3
494	-0.043099	63.957723	65.886179	0.001664	1.1
495	-0.027592	63.100119	66.558048	0.001498	1.1
496	-0.032313	62.293999	67.202198	0.001461	1.0
497	-0.033173	62.590233	66.964041	0.001624	1.1
498	-0.024870	61.864142	67.550808	0.001328	1.1
499	-0.040002	61.020563	68.245566	0.001097	1.1
500	-0.036951	60.182760	68.949857	0.003659	1.1
501	-0.029377	61.179067	68.113937	0.001614	1.1
502	-0.016956	62.095606	67.362645	0.001370	1.0
503	-0.041155	62.905176	66.712687	0.002449	1.3
504	-0.038704	62.047585	67.401595	0.004324	1.1
505	-0.042795	61.191474	68.103654	0.000780	1.5
506	-0.032853	62.185822	67.289589	0.003269	1.1
507	-0.022778	61.706427	67.679622	0.003224	1.2
508	-0.029300	60.848823	68.388763	0.002186	1.1
509	-0.041882	60.141446	68.984964	0.001756	1.0
510	-0.020793	61.082806	68.193815	0.001096	1.0
511	-0.030516	62.045451	67.403328	0.002158	1.1
512	-0.035875	61.191097	68.103967	0.000793	1.2
513	-0.024142	60.338632	68.817727	0.001245	1.1
514	-0.044319	60.916372	68.332369	0.002393	1.2
