1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
188	-0.359538	17.781954	1005.841687	0.000381	1.3
189	-0.353003	17.601426	1010.545729	0.000419	1.3
190	-0.367389	18.601426	985.027817	0.000279	1.3
191	-0.339262	18.069226	998.445843	0.000604	1.3
192	-0.366490	17.383197	1016.291212	0.000486	2.1
193	-0.360398	18.383197	990.486014	0.000596	1.7
194	-0.360834	19.380983	966.011794	0.000547	1.4
195	-0.373583	20.380969	942.667774	0.000332	1.3
196	-0.362172	19.694613	958.566835	0.000614	1.3
197	-0.369188	19.009321	974.985460	0.000703	1.5
198	-0.382135	18.322102	992.024954	0.000274	1.5
199	-0.355006	17.634883	1009.670628	0.000643	1.5
200	-0.360956	18.633514	984.230311	0.000321	1.5
201	-0.355988	19.631491	960.055976	0.000501	1.4
202	-0.363784	18.946747	976.512710	0.000595	1.4
203	-0.347181	18.259528	993.606096	0.000468	2.0
204	-0.357485	17.572309	1011.308567	0.000667	1.9
205	-0.368668	18.572309	985.752601	0.000117	1.8
206	-0.352379	19.371695	966.234045	0.000587	1.6
207	-0.359119	20.232916	946.052560	0.000509	1.6
208	-0.325286	21.157516	925.303707	0.000411	1.7
209	-0.353372	22.155460	903.906615	0.000180	1.8
210	-0.356330	21.979074	907.616253	0.000540	2.0
211	-0.350275	22.949793	887.569736	0.000511	1.7
212	-0.363727	23.949793	867.823933	0.000567	1.7
213	-0.372983	23.262574	881.297738	0.000565	2.0
214	-0.332603	22.575511	895.193322	0.000248	1.5
215	-0.354265	22.569057	895.325932	0.000302	1.6
216	-0.375689	22.254716	901.832445	0.000376	1.8
217	-0.371836	23.227689	881.992857	0.000551	1.7
218	-0.360915	22.542334	895.875403	0.000352	2.0
219	-0.370031	23.542334	875.762506	0.000396	1.7
220	-0.356943	24.542280	856.533890	0.000648	2.2
221	-0.341567	25.542280	838.130540	0.000275	2.1
222	-0.351257	25.753243	834.348665	0.000262	1.4
223	-0.377536	26.747277	816.978655	0.000189	1.5
224	-0.370742	26.075461	828.637787	0.000478	1.5
225	-0.376051	27.014694	812.428514	0.000118	1.2
226	-0.326199	27.767578	799.886074	0.000311	1.4
227	-0.375943	28.467393	788.570078	0.000751	1.5
228	-0.353413	27.780174	799.679520	0.000405	1.4
229	-0.371512	28.770338	783.770171	0.000183	1.4
230	-0.364562	28.779338	783.628464	0.000371	1.9
231	-0.360842	28.092951	794.584668	0.000415	1.9
232	-0.358347	27.414390	805.721314	0.000527	2.2
233	-0.366351	26.739812	817.106398	0.000489	2.0
234	-0.373523	27.714762	800.753291	0.000534	1.4
235	-0.352499	27.300699	807.617835	0.000336	1.4
236	-0.410907	26.613482	819.274383	0.000572	1.5
237	-0.343457	27.613168	802.426752	0.000470	1.4
238	-0.343720	26.925948	813.932900	0.000599	1.4
239	-0.390236	27.905737	797.626386	0.000212	1.6
240	-0.364069	28.898991	781.749406	0.000235	1.5
241	-0.374219	28.286053	791.471503	0.000713	1.6
242	-0.367431	27.600439	802.636907	0.000717	1.4
243	-0.371345	26.913220	814.149126	0.000732	1.4
244	-0.376097	26.226765	825.983026	0.000235	1.5
245	-0.335202	27.207811	809.173970	0.000730	1.4
246	-0.358692	26.520592	820.875842	0.000467	1.5
247	-0.337080	27.520592	803.957750	0.000517	1.2
248	-0.350086	26.833375	815.508137	0.000540	1.3
249	-0.371655	26.146155	827.395275	0.000327	1.4
250	-0.366656	27.146153	810.210236	0.000469	1.5
251	-0.367775	26.458935	821.942303	0.000414	1.3
252	-0.340194	25.780579	833.861131	0.000389	1.4
253	-0.346590	26.755701	816.834545	0.000758	1.8
254	-0.380331	26.642482	818.775694	0.000630	1.2
255	-0.353640	27.642479	801.943220	0.000361	1.4
256	-0.373874	28.570065	786.936762	0.000168	1.5
257	-0.340862	28.109386	794.318759	0.000279	1.4
258	-0.344079	27.540135	803.634075	0.000925	1.5
259	-0.366445	28.540135	787.412198	0.000662	1.5
260	-0.350012	27.852915	798.488810	0.000366	1.5
261	-0.357190	27.233857	808.737034	0.000440	1.4
262	-0.361755	26.546964	820.420553	0.000546	1.4
263	-0.358983	25.859876	832.450045	0.000358	1.6
264	-0.340963	25.172671	844.839715	0.000490	1.7
265	-0.344437	24.485452	857.604005	0.000195	1.4
266	-0.366588	24.541523	856.548124	0.000693	1.6
267	-0.354098	25.535191	838.258213	0.000579	1.6
268	-0.373280	26.535191	820.623736	0.000502	1.4
269	-0.349028	27.519067	803.983021	0.000466	1.3
270	-0.376468	28.505536	787.962510	0.000800	1.4
271	-0.359552	29.505536	772.361002	0.000337	1.6
272	-0.354101	28.818317	783.015343	0.000276	1.4
273	-0.370256	29.810937	767.718696	0.000250	1.3
274	-0.376509	30.508911	757.315681	0.000530	1.4
275	-0.385351	30.883493	751.848104	0.000311	1.5
276	-0.365892	31.883040	737.637357	0.000521	1.6
277	-0.382484	31.328842	745.449447	0.000585	1.5
278	-0.350957	30.641623	755.369491	0.000467	1.7
279	-0.338690	31.641608	741.020421	0.000358	1.6
280	-0.348998	32.635517	727.288719	0.000431	1.8
281	-0.334964	31.948299	736.728222	0.000370	1.6
282	-0.374670	32.836409	724.574820	0.000162	1.9
283	-0.368253	33.801468	711.814983	0.000272	1.5
284	-0.340355	33.525035	715.423776	0.000297	1.7
285	-0.343671	34.216535	706.464223	0.000592	1.5
286	-0.368573	35.216534	693.897385	0.000674	1.3
287	-0.351247	34.595716	701.645899	0.000297	1.4
288	-0.363989	35.572805	689.527524	0.000323	1.5
289	-0.376000	36.570553	677.577407	0.000290	1.5
290	-0.375902	37.486680	666.963938	0.000407	1.5
291	-0.333022	37.905524	662.221526	0.000533	1.4
292	-0.352560	37.218305	670.038506	0.000370	1.2
293	-0.340214	36.617787	677.021946	0.000134	1.2
294	-0.372780	37.030692	672.204734	0.000526	1.5
295	-0.354820	36.923342	673.450541	0.000300	1.5
296	-0.367221	37.923342	662.021276	0.000224	1.9
297	-0.377325	37.237431	669.818461	0.000728	1.9
298	-0.351630	36.550220	677.816803	0.000494	1.7
299	-0.376116	36.303183	680.738911	0.000353	1.5
300	-0.330430	35.615966	689.001862	0.000429	1.5
301	-0.353069	34.937011	697.364863	0.000439	1.5
302	-0.340971	34.253071	705.997066	0.000454	1.6
303	-0.364520	33.568326	714.856203	0.000351	1.5
304	-0.384851	33.073636	721.396032	0.000531	1.5
305	-0.365433	34.073635	708.297287	0.000191	1.4
306	-0.336061	33.387831	717.228564	0.000527	1.6
307	-0.379512	32.700701	726.405907	0.000499	1.4
308	-0.370899	33.700696	713.126318	0.000569	1.4
309	-0.348872	33.013477	722.199499	0.000464	1.4
310	-0.355004	34.011979	709.091127	0.000420	1.6
311	-0.385489	33.725829	712.798811	0.000318	1.4
312	-0.327146	33.097908	721.072357	0.000454	1.2
313	-0.368478	32.410732	730.349593	0.000331	1.5
314	-0.340998	33.171605	720.091393	0.000408	1.4
315	-0.349440	32.484386	729.343820	0.000510	1.4
316	-0.363846	31.797222	738.836336	0.000498	2.0
317	-0.387337	32.797222	725.102619	0.000466	1.5
318	-0.358780	33.797221	711.870150	0.000702	1.3
319	-0.351324	34.778252	699.349744	0.000402	1.4
320	-0.358157	34.091033	708.073606	0.000342	1.4
321	-0.347089	35.091032	695.449961	0.000415	1.5
322	-0.365697	34.425078	703.806070	0.000464	1.4
323	-0.345714	35.425060	691.333004	0.000315	1.4
324	-0.362599	34.742636	699.796585	0.000862	1.4
325	-0.382592	35.742636	687.463768	0.000393	1.5
326	-0.370553	36.742636	675.558115	0.000526	1.4
327	-0.369617	36.470965	678.751547	0.000431	1.3
328	-0.353510	37.404074	667.907277	0.000542	1.6
329	-0.362562	38.326929	657.517704	0.000944	1.3
330	-0.382656	37.639710	665.223383	0.000599	1.4
331	-0.370772	36.952491	673.111815	0.000370	2.0
332	-0.358911	36.265273	681.189560	0.000266	1.4
333	-0.344560	35.578371	689.459696	0.000421	1.2
334	-0.360379	35.121533	695.072003	0.000267	1.2
335	-0.347415	34.463314	703.320869	0.000446	1.2
336	-0.391261	35.454263	690.975385	0.000645	1.4
337	-0.377973	34.767044	699.490297	0.000311	1.5
338	-0.390261	34.406286	704.044775	0.000204	1.2
339	-0.375057	33.823998	711.522459	0.000490	1.1
340	-0.343610	34.816768	698.867165	0.000595	1.2
341	-0.370690	34.135413	707.503652	0.000164	1.1
342	-0.388317	33.487295	715.919302	0.000292	1.3
343	-0.363626	33.344754	717.797083	0.000869	1.1
344	-0.382952	34.344754	704.827524	0.000350	1.1
345	-0.370808	33.657572	713.688969	0.000467	1.1
346	-0.365888	34.656470	700.879990	0.000512	1.3
347	-0.397664	35.467054	690.818867	0.000595	1.2
348	-0.344003	34.779835	699.329892	0.000394	1.1
349	-0.391852	34.092616	708.053255	0.000717	1.2
350	-0.360196	35.088428	695.482247	0.000456	1.4
351	-0.308925	34.403216	704.083782	0.000443	1.3
352	-0.358767	35.397094	691.675819	0.000342	1.1
353	-0.371808	36.130423	682.797439	0.000381	1.3
354	-0.330718	35.443221	691.110568	0.000337	1.2
355	-0.350826	36.443204	679.079570	0.000602	1.2
356	-0.345618	37.443204	667.460091	0.000581	1.1
357	-0.377369	38.374473	656.991195	0.000502	1.2
358	-0.351872	37.687254	664.684466	0.000403	1.3
359	-0.360808	37.001306	672.545306	0.000795	1.3
360	-0.382384	37.997434	661.189884	0.000437	1.1
361	-0.362495	37.332377	668.728214	0.000530	1.1
362	-0.382689	36.645158	676.700484	0.000715	1.2
363	-0.338933	37.015609	672.379502	0.000309	1.3
364	-0.363138	36.332769	680.387624	0.000374	1.4
365	-0.365357	35.645568	688.641803	0.000720	1.3
366	-0.383478	35.297208	692.903030	0.000680	1.3
367	-0.362503	36.297208	680.809893	0.000314	1.1
368	-0.362434	37.295310	669.153425	0.000194	1.1
369	-0.374289	36.717907	675.847558	0.000479	1.1
370	-0.334124	36.081422	683.383573	0.000601	1.1
371	-0.357007	35.394617	691.706199	0.000214	1.1
372	-0.333966	36.394077	679.660831	0.000476	1.1
373	-0.339584	36.176803	682.243568	0.000226	1.1
374	-0.403196	35.489709	690.541810	0.000598	1.3
375	-0.343470	34.820316	698.822742	0.000459	1.2
376	-0.365934	35.801136	686.755741	0.000584	1.1
377	-0.333773	35.114306	695.161521	0.000446	1.4
378	-0.321952	36.114305	682.990119	0.000392	1.7
379	-0.339650	36.986757	672.714054	0.000275	1.2
380	-0.351663	37.986182	661.316004	0.000643	1.2
381	-0.328139	37.409524	667.844961	0.000389	1.6
382	-0.375795	36.753551	675.430439	0.000655	1.3
383	-0.354279	37.753543	663.934537	0.000905	1.2
384	-0.348948	37.066324	671.792251	0.000624	1.2
385	-0.349722	36.379104	679.838186	0.000245	1.2
386	-0.322994	37.276278	669.371953	0.000353	1.2
387	-0.352729	36.658919	676.538979	0.000826	1.3
388	-0.368491	37.658919	665.005542	0.000293	1.2
389	-0.345149	38.658919	653.858750	0.000368	1.7
390	-0.352163	37.971730	661.478074	0.000546	1.5
391	-0.361542	38.971646	650.449148	0.000170	1.1
392	-0.381778	39.971474	639.782896	0.000697	1.1
393	-0.378182	40.968728	629.486956	0.000424	1.3
394	-0.371593	40.755396	631.661500	0.000410	1.2
395	-0.368806	40.076011	638.687848	0.000473	1.1
396	-0.309052	41.075421	628.405015	0.000287	1.3
397	-0.357920	40.433947	634.966626	0.000184	1.4
398	-0.342023	39.887269	640.667690	0.000786	1.1
399	-0.344917	39.200051	647.981278	0.000311	1.1
400	-0.353952	38.992342	650.224756	0.000621	1.1
401	-0.363561	38.305135	657.759334	0.000327	1.1
402	-0.382246	37.618197	665.467516	0.000336	1.5
403	-0.372844	38.217391	658.733954	0.000656	1.2
404	-0.347254	37.530172	666.468328	0.000249	1.3
405	-0.363685	38.530113	655.273511	0.000468	1.3
406	-0.327308	39.515007	644.608804	0.000540	1.1
407	-0.382783	40.513584	634.144585	0.000513	1.1
408	-0.377009	41.513584	624.000477	0.000375	1.1
409	-0.355793	42.513479	614.176818	0.000294	1.1
410	-0.337921	41.829512	620.862795	0.000372	1.2
411	-0.361940	41.622305	622.917124	0.000638	1.2
412	-0.363707	40.935086	629.828887	0.000393	1.3
413	-0.361550	40.252367	636.848964	0.000405	1.2
414	-0.376296	41.251109	626.631503	0.000395	1.3
415	-0.347599	40.563891	633.626398	0.000284	1.3
416	-0.354997	41.481482	624.321082	0.000412	1.4
417	-0.350125	40.794354	631.263271	0.000396	1.2
418	-0.348169	40.107135	638.362543	0.000386	1.1
419	-0.354234	39.420057	645.621800	0.000574	1.2
420	-0.358471	40.418454	635.126796	0.000228	1.3
421	-0.378498	40.902524	630.160186	0.000427	1.2
422	-0.389254	40.217080	637.216054	0.000471	1.1
423	-0.401759	39.529861	644.450616	0.000673	1.2
424	-0.358173	38.843305	651.844116	0.000483	1.3
425	-0.362736	39.842749	641.136490	0.000521	1.3
426	-0.336488	39.155530	648.460851	0.000488	1.3
427	-0.376382	38.468312	655.954485	0.000267	1.6
428	-0.371241	39.467759	645.112485	0.000603	1.5
429	-0.359043	38.785366	652.475829	0.000522	1.3
430	-0.379802	39.785366	641.741735	0.000679	1.2
431	-0.368644	39.100548	649.054088	0.000272	1.2
432	-0.350343	40.084246	638.601744	0.000282	1.4
433	-0.387771	40.067162	638.780396	0.000479	1.4
434	-0.404873	39.380075	646.049314	0.000328	1.3
435	-0.348286	38.693073	653.484638	0.000318	1.5
436	-0.345809	38.903638	651.187595	0.000277	1.2
437	-0.349972	38.220401	658.700474	0.000556	1.4
438	-0.388242	39.220401	647.762317	0.000598	1.4
439	-0.364411	40.189852	637.499604	0.000245	1.5
440	-0.386155	39.520593	644.549306	0.000542	1.4
441	-0.369029	40.296147	636.394103	0.000528	1.3
442	-0.378684	39.631935	643.365685	0.000236	1.4
443	-0.352455	40.631760	632.928647	0.000568	1.2
444	-0.370169	41.631493	622.825741	0.000451	1.2
445	-0.354743	42.631490	613.037759	0.000615	1.1
446	-0.347810	43.631490	603.552634	0.000286	1.3
447	-0.384774	44.567461	594.936960	0.000249	1.2
448	-0.314806	44.798902	592.844332	0.000535	1.3
449	-0.368452	45.798900	583.969287	0.000422	1.3
450	-0.382172	45.269008	588.638751	0.000239	1.2
451	-0.337241	46.105452	581.301589	0.000314	1.2
452	-0.385529	47.066745	573.091989	0.000704	1.3
453	-0.346340	46.379526	578.937085	0.000338	1.3
454	-0.359517	47.279414	571.306985	0.000311	1.1
455	-0.355376	46.750738	575.765035	0.000935	1.2
456	-0.357365	47.750738	567.390361	0.000313	1.3
457	-0.371133	48.427385	561.860509	0.000347	1.4
458	-0.354422	49.425061	553.900925	0.000542	1.1
459	-0.388011	50.425058	546.145949	0.000355	1.2
460	-0.347722	49.737849	551.451690	0.000542	1.3
461	-0.371069	50.737799	543.765027	0.000749	1.3
462	-0.368183	51.737799	536.289340	0.000316	1.2
463	-0.379867	52.737799	529.016417	0.000642	1.1
464	-0.351890	53.737515	521.940099	0.000295	1.4
465	-0.359188	54.736797	515.053551	0.000127	2.1
466	-0.362273	54.110959	519.345072	0.000623	1.4
467	-0.371659	54.767669	514.843686	0.000506	1.3
468	-0.385299	55.767669	508.137168	0.000326	1.2
469	-0.325927	55.080456	512.727027	0.000356	1.5
470	-0.355952	54.393940	517.395779	0.000590	1.3
471	-0.332394	53.706721	522.155247	0.000312	1.3
472	-0.382944	54.437308	517.098330	0.000393	1.3
473	-0.379077	55.358660	510.858964	0.000226	1.4
474	-0.392499	55.648809	508.925146	0.000337	1.2
475	-0.374495	56.584547	502.787059	0.000268	1.2
476	-0.388013	55.897404	507.279887	0.000493	1.5
477	-0.366681	55.276706	511.407853	0.000803	1.5
478	-0.386257	56.276699	504.790018	0.000586	1.2
479	-0.382051	57.276698	498.341232	0.000255	1.3
480	-0.378690	58.274764	492.067135	0.000804	1.1
481	-0.331147	59.152230	486.680239	0.000264	1.2
482	-0.396748	59.631126	483.789676	0.000519	1.1
483	-0.367488	58.944804	487.942981	0.000618	1.2
484	-0.381109	58.621197	489.926143	0.000388	1.2
485	-0.354415	59.621197	483.849253	0.000134	1.2
486	-0.361137	60.534881	478.427215	0.000597	1.4
487	-0.339768	61.267059	474.169209	0.000570	1.3
488	-0.388488	62.267059	468.474650	0.000363	2.6
489	-0.378590	63.262921	462.937976	0.000308	1.5
490	-0.370588	63.915011	459.382925	0.000506	2.9
491	-0.369274	63.548772	461.372832	0.000402	1.5
492	-0.387538	64.548706	455.980083	0.000423	1.5
493	-0.379260	65.548532	450.712512	0.000683	1.2
494	-0.363665	66.479857	445.914151	0.000526	1.2
495	-0.390798	67.479857	440.874426	0.000833	1.4
496	-0.350963	66.792638	444.325483	0.000534	1.2
497	-0.380414	67.792638	439.321403	0.000263	1.3
498	-0.358123	68.792634	434.428797	0.000289	1.4
499	-0.373613	68.450099	436.092373	0.000402	1.6
500	-0.328979	67.825638	439.158187	0.000465	1.4
501	-0.339908	68.825625	434.269242	0.000443	1.2
502	-0.346144	68.306129	436.795396	0.000747	1.3
503	-0.391859	67.792623	439.321475	0.000163	1.2
504	-0.365266	68.784454	434.468379	0.000697	1.3
505	-0.377594	68.097691	437.817250	0.000409	1.3
506	-0.396273	69.097634	432.958162	0.000555	1.4
507	-0.370947	68.434406	436.168899	0.000721	1.2
