1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
184	-0.292411	31.254827	386.192449	0.000898	1.7
185	-0.266756	30.610250	391.015731	0.000544	2.0
186	-0.326050	29.963043	395.981451	0.000921	1.7
187	-0.292355	30.962974	388.361522	0.000899	1.2
188	-0.300185	30.315847	393.259022	0.001188	1.3
189	-0.300696	31.315754	385.742693	0.000236	1.3
190	-0.287742	32.301696	378.607458	0.001382	1.3
191	-0.309487	33.235559	372.088352	0.000464	1.3
192	-0.284420	34.204680	365.556321	0.001042	1.5
193	-0.294316	34.886066	361.099309	0.000630	1.5
194	-0.270932	35.886046	354.751668	0.000884	1.4
195	-0.302915	36.886045	348.623227	0.001031	1.4
196	-0.301895	36.440580	351.326882	0.000614	1.3
197	-0.304623	35.793408	355.330321	0.000833	1.4
198	-0.286078	35.146231	359.426082	0.000787	1.4
199	-0.292524	34.499029	363.617532	0.001130	1.4
200	-0.312842	34.175690	365.748389	0.000757	1.4
201	-0.292337	35.172882	359.255551	0.000574	1.3
202	-0.250117	34.526027	363.440733	0.001013	1.3
203	-0.298414	35.525101	357.016960	0.000554	1.3
204	-0.287223	35.206968	359.037685	0.000916	1.4
205	-0.284304	34.559926	363.218986	0.001255	1.5
206	-0.274244	33.912713	367.499958	0.000815	1.3
207	-0.286304	33.265503	371.883032	0.000164	1.3
208	-0.295804	33.816014	368.148253	0.000930	1.2
209	-0.310324	34.583909	363.062265	0.000872	1.1
210	-0.312705	35.202489	359.066301	0.001707	1.2
211	-0.269942	36.202489	352.789191	0.001008	1.3
212	-0.312224	35.555277	356.826472	0.000636	1.3
213	-0.269823	35.893833	354.703117	0.001130	1.2
214	-0.299670	35.335229	358.220252	0.000751	1.3
215	-0.317920	36.335228	351.972437	0.000353	1.3
216	-0.289707	35.905752	354.628823	0.000672	1.4
217	-0.292697	35.272031	358.622562	0.000734	1.5
218	-0.299611	36.271430	352.364517	0.000319	1.4
219	-0.274972	35.673487	356.082199	0.000758	1.1
220	-0.304287	36.583032	350.457752	0.000353	1.1
221	-0.306101	37.426091	345.400823	0.000929	1.2
222	-0.294157	38.310617	340.249703	0.000830	1.3
223	-0.280462	37.663405	344.003556	0.001895	1.2
224	-0.297547	38.663405	338.237818	0.000401	1.2
225	-0.275739	39.661005	332.675328	0.000526	1.3
226	-0.263178	39.043460	336.096885	0.000493	1.3
227	-0.292784	38.407993	339.691998	0.000300	1.2
228	-0.264313	38.967125	336.524719	0.000226	1.2
229	-0.281716	38.591114	338.648140	0.001148	1.3
230	-0.277406	37.998489	342.049774	0.000479	1.6
231	-0.252107	37.351310	345.843477	0.000505	1.2
232	-0.296104	37.912762	342.547506	0.000628	1.1
233	-0.311108	38.613200	338.522672	0.000969	1.1
234	-0.290998	39.600972	333.004884	0.000471	1.2
235	-0.280306	40.600402	327.602079	0.001497	1.2
236	-0.305787	39.953190	331.080619	0.000541	1.2
237	-0.323075	39.305978	334.633820	0.001380	1.5
238	-0.280540	40.075283	330.418767	0.000800	1.2
239	-0.256038	41.075283	325.095895	0.000966	1.2
240	-0.285341	40.428079	328.521095	0.001163	1.1
241	-0.298783	39.849973	331.642215	0.000429	1.4
242	-0.270302	40.848689	326.286946	0.001035	1.1
243	-0.301084	41.848618	321.095681	0.000810	1.7
244	-0.283288	42.848613	316.066692	0.000989	1.2
245	-0.264494	42.201400	319.303365	0.000570	1.3
246	-0.267816	41.554303	322.606419	0.000778	1.1
247	-0.300018	41.557633	322.589246	0.000297	1.1
248	-0.257260	41.312558	323.857988	0.001399	1.1
249	-0.286934	41.639873	322.165719	0.000556	1.5
250	-0.301891	41.833789	321.171461	0.000692	1.4
251	-0.281836	42.833749	316.140290	0.000546	1.3
252	-0.328916	43.833681	311.264444	0.000202	1.5
253	-0.261264	43.483700	312.953814	0.001063	1.5
254	-0.287908	43.210692	314.284417	0.001004	1.4
255	-0.324796	44.210692	309.464894	0.000861	1.5
256	-0.292400	45.210692	304.790952	0.000588	1.2
257	-0.304158	44.564531	307.794772	0.000455	1.2
258	-0.270683	43.920362	310.848851	0.000667	1.4
259	-0.282975	43.894238	310.973983	0.000261	1.4
260	-0.322468	43.441339	313.159534	0.000559	1.2
261	-0.280087	43.082852	314.911387	0.000952	1.1
262	-0.306034	44.082844	310.072804	0.000900	1.1
263	-0.266971	45.082844	305.380621	0.000884	1.2
264	-0.299836	44.578684	307.728342	0.000316	1.3
265	-0.301545	43.931921	310.793513	0.001081	1.2
266	-0.287938	44.737818	306.983412	0.000842	1.1
267	-0.287916	44.090606	310.035826	0.000805	1.2
268	-0.265229	43.485742	312.943905	0.000414	1.6
269	-0.294709	43.470100	313.019831	0.000842	1.1
270	-0.272458	42.824565	316.185776	0.000316	1.2
271	-0.306384	42.179108	319.416030	0.000549	1.2
272	-0.317009	43.122450	314.716915	0.000714	1.4
273	-0.290437	42.480701	317.898501	0.000939	1.2
274	-0.304522	41.918877	320.737127	0.000855	1.3
275	-0.309752	42.918873	315.719269	0.000800	1.7
276	-0.295180	43.912620	310.885922	0.000880	1.2
277	-0.278505	43.265416	314.016791	0.000459	1.1
278	-0.295018	44.099475	309.993587	0.000541	1.2
279	-0.283481	43.818436	311.337655	0.001292	1.2
280	-0.321532	43.437685	313.177293	0.000511	1.3
281	-0.280312	42.961424	315.509231	0.000811	1.2
282	-0.302313	43.928757	310.808655	0.000661	1.2
283	-0.289472	43.281792	313.936796	0.000641	1.1
284	-0.297187	42.972319	315.455501	0.000545	1.3
285	-0.268180	42.450484	318.049895	0.000422	1.1
286	-0.276371	41.846071	321.108693	0.000516	1.0
287	-0.271401	42.055041	320.044510	0.000277	1.2
288	-0.262600	41.677422	321.972715	0.001335	1.3
289	-0.263224	41.030415	325.331048	0.000764	1.2
290	-0.301113	42.030415	320.169555	0.000965	1.3
291	-0.272624	43.030297	315.169860	0.000439	1.2
292	-0.302224	43.523141	312.762512	0.000363	1.2
293	-0.274569	43.193363	314.369254	0.001202	1.2
294	-0.296884	44.171596	309.650540	0.000508	1.3
295	-0.287426	43.524385	312.756486	0.000732	1.2
296	-0.294510	44.482020	308.182607	0.000392	1.1
297	-0.287358	45.467239	303.614536	0.000788	1.1
298	-0.312920	45.613764	302.946697	0.001381	1.1
299	-0.309868	44.966552	305.918972	0.000360	1.1
300	-0.287621	44.320269	308.945755	0.000795	1.0
301	-0.264490	43.675929	312.023654	0.001293	1.2
302	-0.294818	44.675929	307.272695	0.000512	1.2
303	-0.262007	44.037710	310.287981	0.001095	1.1
304	-0.295591	45.036609	305.594431	0.000593	1.1
305	-0.285974	46.036588	301.035905	0.000584	1.1
306	-0.289158	46.273355	299.976414	0.000355	1.6
307	-0.277191	46.819478	297.560823	0.000684	1.7
308	-0.260602	46.779967	297.734280	0.000641	1.5
309	-0.256034	46.134653	300.596172	0.000448	1.5
310	-0.321219	46.082918	300.827995	0.000912	1.3
311	-0.290598	45.489800	303.511515	0.000495	1.2
312	-0.306443	46.425423	299.299860	0.001241	1.1
313	-0.301376	45.778257	302.200458	0.000489	1.3
314	-0.287923	46.774789	297.757029	0.000521	1.4
315	-0.281134	47.771511	293.441565	0.000287	1.3
316	-0.300022	48.453868	290.558618	0.000670	1.3
317	-0.294232	48.285019	291.266714	0.000352	1.3
318	-0.282146	48.897414	288.714826	0.000773	1.2
319	-0.271191	48.460236	290.531979	0.000186	1.3
320	-0.273369	49.291049	287.098001	0.000509	1.3
321	-0.287781	48.875593	288.804989	0.000973	1.0
322	-0.311417	49.875558	284.730313	0.001189	1.1
323	-0.307492	50.875558	280.768878	0.000509	1.3
324	-0.321189	51.872946	276.926086	0.000706	1.1
325	-0.276090	51.881986	276.891739	0.000897	1.4
326	-0.288308	52.881973	273.144031	0.000718	1.2
327	-0.303770	52.234764	275.557927	0.000734	1.2
328	-0.303484	53.061442	272.482134	0.001082	1.2
329	-0.296164	54.061442	268.852012	0.000836	1.2
330	-0.276398	55.061442	265.317343	0.000678	1.3
331	-0.298088	54.414484	267.593421	0.000871	1.2
332	-0.300133	53.767273	269.909802	0.000378	1.2
333	-0.284593	53.120210	272.266091	0.000737	1.3
334	-0.298494	54.112186	268.670384	0.000532	1.1
335	-0.299721	55.088180	265.224110	0.000561	1.0
336	-0.290074	54.896118	265.895284	0.000780	1.0
337	-0.265258	54.249226	268.181096	0.000573	1.2
338	-0.288657	55.056930	265.333084	0.001077	1.3
339	-0.280184	54.412550	267.600284	0.000729	1.0
340	-0.315729	53.768523	269.905287	0.001247	1.0
341	-0.260733	53.121311	272.262046	0.000765	1.0
342	-0.279070	54.120550	268.640469	0.001455	1.0
343	-0.294805	53.473338	270.975096	0.000792	1.0
344	-0.300423	52.827774	273.344552	0.000906	1.1
345	-0.291299	52.180584	275.761939	0.000992	1.1
346	-0.297788	53.179050	272.050124	0.000285	1.3
347	-0.291589	52.565428	274.319342	0.000815	1.3
348	-0.316828	52.737492	273.679227	0.000705	1.0
349	-0.279042	52.783350	273.509130	0.000484	1.0
350	-0.284043	52.582748	274.254773	0.000578	1.0
351	-0.280647	53.560662	270.657734	0.000350	1.0
352	-0.269282	54.385617	267.695891	0.001049	1.2
353	-0.324067	54.758592	266.377968	0.000798	1.0
354	-0.292169	54.111453	268.673003	0.000563	1.0
355	-0.287166	54.826221	266.140386	0.000932	1.4
356	-0.260969	54.561735	267.071949	0.000497	1.2
357	-0.321208	55.088506	265.222972	0.000782	1.1
358	-0.304007	56.006996	262.059565	0.000697	1.1
359	-0.295163	56.922160	258.981780	0.000412	1.1
360	-0.284004	56.276422	261.145888	0.000503	1.1
361	-0.279311	56.180485	261.470498	0.000819	1.2
362	-0.280322	57.180247	258.126835	0.000603	1.3
363	-0.258452	58.136288	255.008422	0.000603	1.3
364	-0.293520	57.489114	257.111068	0.000400	1.5
365	-0.297091	58.246722	254.653053	0.000760	1.4
366	-0.284874	57.645628	256.599386	0.000531	1.4
367	-0.306387	57.000725	258.720927	0.000374	1.5
368	-0.281050	56.399130	260.731869	0.000532	1.5
369	-0.286558	55.916765	262.366987	0.000412	1.6
370	-0.268242	56.809432	259.356985	0.000469	1.4
371	-0.279420	56.381234	260.792167	0.001243	1.3
372	-0.282530	55.752144	262.929719	0.000631	1.4
373	-0.298837	56.296062	261.079534	0.000463	1.4
374	-0.297266	55.649546	263.281661	0.000543	1.4
375	-0.309472	56.616413	260.001965	0.000875	1.3
376	-0.292779	56.949373	258.891368	0.000931	1.3
377	-0.298736	57.949373	255.612161	0.000273	1.5
378	-0.307153	57.335666	257.614708	0.000351	1.3
379	-0.306965	57.055874	258.538133	0.000660	1.2
380	-0.291536	56.567563	260.165705	0.000754	1.2
381	-0.287519	55.920390	262.354622	0.000306	1.3
382	-0.295699	56.915879	259.002660	0.000688	1.3
383	-0.318535	56.274101	261.153730	0.001262	1.3
384	-0.319091	57.274100	257.817335	0.000397	1.4
385	-0.282804	56.626891	259.966868	0.000450	1.5
386	-0.293976	56.929678	258.956795	0.000485	1.5
387	-0.282724	57.508162	257.048685	0.000538	1.3
388	-0.322044	58.490328	253.872644	0.000543	1.3
389	-0.286186	58.550990	253.679052	0.000961	1.3
390	-0.285717	59.142114	251.807929	0.000822	1.2
391	-0.301769	58.494902	253.858038	0.000784	1.6
392	-0.265229	59.494901	250.704324	0.001183	1.3
393	-0.293652	58.847689	252.736429	0.000792	1.4
394	-0.290581	59.847689	249.610348	0.000492	1.3
395	-0.316240	60.846070	246.565533	0.000672	1.3
396	-0.302628	61.575593	244.387223	0.000889	1.4
397	-0.277944	62.525581	241.607655	0.000770	1.7
398	-0.291188	62.230030	242.465608	0.001410	1.5
399	-0.320182	61.582818	244.365842	0.000759	1.4
400	-0.284643	60.935606	246.296096	0.000869	1.3
401	-0.304963	60.700856	247.003776	0.000419	1.3
402	-0.281044	61.682175	244.072195	0.000432	1.3
403	-0.298463	62.578579	241.454450	0.000422	1.3
404	-0.278852	63.256130	239.512779	0.000570	1.5
405	-0.311630	64.138874	237.029442	0.001046	1.4
406	-0.280740	63.519575	238.766225	0.000444	1.3
407	-0.300682	64.517333	235.980462	0.000538	1.4
408	-0.305590	64.515288	235.986107	0.000617	1.6
409	-0.272385	64.179785	236.915600	0.000825	1.3
410	-0.283578	63.567816	238.630021	0.000551	1.2
411	-0.296894	62.920917	240.469485	0.000739	1.3
412	-0.262480	63.891721	237.719526	0.000896	1.5
413	-0.297719	63.415087	239.061767	0.000488	1.3
414	-0.299989	64.139134	237.028719	0.001320	1.2
415	-0.296844	63.540277	238.707755	0.001185	1.3
416	-0.279909	64.540227	235.917305	0.000739	1.3
417	-0.260792	64.231353	236.772258	0.000272	1.3
418	-0.292509	65.202798	234.104000	0.000461	1.7
419	-0.283367	66.101366	231.688901	0.000462	1.4
420	-0.293372	66.985037	229.361952	0.001636	1.5
421	-0.272785	67.984153	226.786671	0.000753	1.2
422	-0.297238	68.984153	224.266376	0.000801	1.3
423	-0.276970	69.667783	222.575419	0.000620	1.4
424	-0.297909	69.288918	223.509376	0.000640	1.3
425	-0.272879	68.646405	225.111312	0.000312	1.5
426	-0.289402	69.522419	222.932839	0.000904	1.8
427	-0.275347	69.004106	224.216657	0.000376	1.3
428	-0.260143	68.358789	225.835870	0.001019	1.2
429	-0.285799	68.583351	225.269757	0.001032	1.1
430	-0.310109	67.936325	226.908631	0.001097	1.2
431	-0.291811	68.936314	224.385666	0.001037	1.5
432	-0.294791	68.294753	225.997823	0.000745	1.4
433	-0.321527	67.647541	227.647825	0.000762	1.4
434	-0.293575	68.644363	225.116439	0.001284	1.4
435	-0.260893	69.644363	222.632926	0.000504	1.2
436	-0.274403	70.641998	220.209296	0.000374	1.2
437	-0.305115	70.846714	219.718474	0.001136	1.3
438	-0.297902	70.199533	221.277666	0.000952	1.3
439	-0.277950	69.553335	222.856726	0.000385	1.2
440	-0.274199	69.985894	221.797236	0.000863	1.6
441	-0.296291	70.979884	219.400362	0.000525	1.3
442	-0.280265	70.352511	220.907118	0.000594	1.4
443	-0.274988	71.349595	218.522017	0.000588	1.7
444	-0.283704	71.600159	217.930725	0.000507	1.5
445	-0.278524	72.370904	216.131782	0.000559	1.6
446	-0.289020	73.192231	214.247179	0.000979	1.4
447	-0.285114	74.183455	212.016046	0.000833	1.7
448	-0.294305	75.183337	209.812015	0.000567	1.6
449	-0.295901	76.179388	207.661523	0.000446	1.3
450	-0.311571	75.624636	208.853772	0.001176	1.2
451	-0.290615	74.977518	210.261947	0.000235	1.3
452	-0.289870	74.359431	211.624792	0.000835	1.3
453	-0.285951	73.841153	212.781259	0.000563	1.4
454	-0.286007	74.840881	210.561710	0.000816	1.5
455	-0.291268	75.840278	208.388703	0.000482	1.4
456	-0.292329	75.841894	208.385223	0.000377	1.5
457	-0.302261	76.720053	206.512574	0.000717	1.4
458	-0.290680	77.691403	204.480018	0.000581	1.6
459	-0.286510	77.044310	205.829586	0.000609	1.6
460	-0.282504	76.398277	207.194834	0.000969	1.6
461	-0.302929	75.751066	208.580852	0.001216	1.6
462	-0.297812	76.751021	206.447150	0.000895	1.8
463	-0.288809	77.751021	204.356568	0.000795	1.8
464	-0.274733	78.611184	202.591907	0.000483	2.3
465	-0.291621	78.100672	203.635549	0.000993	1.7
466	-0.287500	77.818363	204.217305	0.000547	2.8
467	-0.294375	78.816321	202.175552	0.001091	2.4
468	-0.289690	78.359593	203.104896	0.000505	3.2
469	-0.286944	77.712381	204.436561	0.000789	2.4
470	-0.309339	78.702215	202.406936	0.000553	1.8
471	-0.260920	79.270812	201.259163	0.000810	2.4
472	-0.278554	78.623661	202.566534	0.000954	1.4
473	-0.294759	77.976449	203.891128	0.000593	1.6
474	-0.285928	78.976433	201.851769	0.001013	1.6
475	-0.261711	79.976431	199.852773	0.000990	1.4
476	-0.305918	79.329219	201.142001	0.001395	1.4
477	-0.296394	80.329219	199.156966	0.000642	1.5
478	-0.278304	81.329218	197.210731	0.000916	1.3
479	-0.297004	82.323042	195.313838	0.000555	1.4
480	-0.291735	81.698577	196.501455	0.000798	1.8
481	-0.311496	81.090879	197.671133	0.000637	1.8
482	-0.277706	80.444304	198.931029	0.000850	1.3
483	-0.273574	80.494950	198.831762	0.000756	1.3
484	-0.308167	81.494671	196.892380	0.000594	1.3
485	-0.275355	80.847462	198.143571	0.000568	1.3
486	-0.293426	81.714588	196.470825	0.000792	1.4
487	-0.292834	81.871234	196.171651	0.001068	1.5
488	-0.280772	81.224025	197.413668	0.000644	1.5
489	-0.285684	80.577054	198.671047	0.000943	1.5
490	-0.276922	79.934627	199.935547	0.000540	1.3
491	-0.282667	79.287424	201.225827	0.000853	1.6
492	-0.289320	80.228417	199.355284	0.000851	1.5
493	-0.296227	81.155229	197.546616	0.000209	1.4
494	-0.299388	80.566962	198.690788	0.000566	1.5
495	-0.288892	80.171167	199.468092	0.000261	1.5
496	-0.263747	79.991912	199.822138	0.000936	1.3
497	-0.293861	80.968895	197.907605	0.000542	1.3
498	-0.276728	81.804198	196.299569	0.000828	1.3
499	-0.298816	81.524517	196.835064	0.000518	1.4
500	-0.301105	80.888784	198.063211	0.000716	1.4
501	-0.295408	80.275308	199.262980	0.001106	1.3
502	-0.295862	79.628096	200.544585	0.000142	1.4
503	-0.299955	79.297459	201.205694	0.000141	1.4
504	-0.270374	79.287862	201.224949	0.000797	1.6
505	-0.323064	79.351676	201.096988	0.000800	1.5
506	-0.276886	80.351674	199.112842	0.000628	1.3
507	-0.304103	81.349122	197.172378	0.000155	1.7
508	-0.279694	81.886714	196.142135	0.001103	1.5
509	-0.299084	81.646285	196.601560	0.000364	1.6
510	-0.246837	81.001319	197.844694	0.000561	1.5
511	-0.302905	81.983103	195.958552	0.000904	1.3
512	-0.280752	82.950340	194.135197	0.000581	1.2
513	-0.270921	83.950312	192.285468	0.000484	1.3
514	-0.310266	84.947420	190.475801	0.000284	1.6
