1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
42	-0.363841	2.123891	151.975585	0.001543	1.0
43	-0.388635	2.779099	147.788059	0.002000	1.0
44	-0.408323	2.089923	152.199157	0.002581	1.6
45	-0.405451	1.928931	153.267798	0.001433	1.2
46	-0.358824	2.343011	150.548993	0.001501	1.0
47	-0.363411	1.847440	153.814468	0.002883	1.0
48	-0.367172	1.459621	156.470445	0.002196	1.0
49	-0.383031	1.158049	158.600010	0.002124	1.0
50	-0.374211	0.913608	160.369156	0.003668	1.1
51	-0.366164	0.143449	166.210673	0.003723	1.1
52	-0.377023	0.660497	162.243132	0.003863	1.1
53	-0.405237	0.000000	167.346039	0.001741	1.1
54	-0.394563	0.691247	162.013126	0.000961	1.0
55	-0.381245	0.530429	163.223264	0.001330	1.1
56	-0.398853	0.713614	161.846243	0.002078	1.1
57	-0.390887	1.127842	158.816516	0.001929	1.2
58	-0.375391	0.811155	161.122457	0.005490	1.5
59	-0.389313	1.648755	155.163800	0.003407	1.1
60	-0.380608	0.861141	160.754042	0.002846	1.1
61	-0.399034	1.722621	154.659392	0.002695	1.2
62	-0.381327	2.719820	148.157396	0.002094	1.1
63	-0.386722	1.980389	152.924601	0.002007	1.0
64	-0.395457	2.928413	146.865855	0.002598	1.1
65	-0.389104	2.688449	148.353604	0.004479	1.1
66	-0.383093	1.901707	153.449994	0.003989	1.1
67	-0.399318	1.672840	154.998967	0.008120	1.1
68	-0.384297	2.672840	148.451423	0.006692	1.1
69	-0.380221	3.672840	142.434628	0.004523	1.3
70	-0.378202	2.885206	147.131525	0.004445	1.1
71	-0.382368	3.790641	141.757805	0.003608	1.0
72	-0.401438	3.003017	146.409381	0.008398	1.2
73	-0.391713	4.003017	140.553713	0.003971	1.1
74	-0.382475	3.215808	145.122841	0.004329	1.1
75	-0.376067	3.876276	141.269812	0.007263	1.1
76	-0.371926	4.876276	135.810379	0.003995	1.0
77	-0.368908	5.876276	130.757209	0.002428	1.0
78	-0.393324	5.090107	134.697294	0.005418	1.1
79	-0.395969	4.357268	138.590120	0.005005	1.1
80	-0.417496	3.569634	143.032934	0.003116	1.1
81	-0.348268	4.503281	137.796655	0.002613	1.1
82	-0.384649	5.498044	132.623633	0.003113	1.1
83	-0.393114	5.847880	130.895507	0.002448	1.1
84	-0.339327	6.843933	126.213019	0.004286	1.1
85	-0.345197	6.057131	129.883203	0.003494	1.1
86	-0.365038	5.708141	131.580359	0.003160	1.0
87	-0.346016	6.700035	126.868677	0.004665	1.3
88	-0.373672	7.691321	122.485363	0.003068	1.0
89	-0.366644	6.903706	125.942654	0.001163	1.0
90	-0.368434	7.009153	125.468515	0.002279	1.0
91	-0.386499	7.758025	122.201258	0.002943	1.0
92	-0.368225	8.127931	120.649381	0.004050	1.1
93	-0.341738	7.340340	124.002282	0.002933	1.1
94	-0.377353	6.552752	127.546855	0.003508	1.1
95	-0.375516	5.765203	131.299840	0.001826	1.3
96	-0.398686	5.023471	135.042202	0.002730	1.2
97	-0.374720	5.499329	132.617199	0.001544	1.0
98	-0.327698	5.263807	133.806452	0.007696	1.0
99	-0.407308	4.829170	136.058064	0.003504	1.2
100	-0.362109	4.041536	140.337512	0.002360	1.7
101	-0.383587	4.962942	135.357033	0.003833	1.2
102	-0.394649	5.461917	132.804694	0.002281	1.0
103	-0.382149	6.461228	127.971948	0.003808	1.1
104	-0.382197	5.674261	131.747485	0.005412	1.4
105	-0.374993	6.674233	126.986963	0.003396	1.1
106	-0.360600	7.674233	122.558356	0.001781	1.1
107	-0.405518	7.383297	123.814609	0.002409	1.1
108	-0.394303	7.146008	124.858448	0.001921	1.1
109	-0.415173	7.958538	121.355120	0.004000	1.1
110	-0.378192	8.890359	117.571917	0.004518	1.1
111	-0.358014	9.890336	113.765900	0.002114	1.2
112	-0.350211	9.334938	115.848820	0.004685	1.7
113	-0.401231	9.814008	114.047704	0.007271	1.0
114	-0.380410	9.026373	117.039336	0.003544	1.1
115	-0.371295	10.026352	113.267160	0.002806	1.0
116	-0.368711	9.239076	116.216079	0.001277	1.0
117	-0.406457	8.527243	119.017776	0.003895	1.0
118	-0.384433	8.223970	120.252890	0.004203	1.0
119	-0.363319	9.223967	116.274176	0.001911	1.0
120	-0.383799	9.515025	115.165130	0.001002	1.1
121	-0.401406	8.946687	117.350770	0.001135	1.2
122	-0.373506	8.989480	117.183321	0.004423	1.0
123	-0.391825	9.174178	116.466032	0.002946	1.0
124	-0.357043	10.162691	112.771611	0.003778	1.0
125	-0.385491	11.160630	109.272326	0.007338	1.3
126	-0.415037	12.160630	105.977084	0.002855	1.2
127	-0.373482	11.372996	108.555503	0.004035	1.0
128	-0.349700	12.195561	105.865565	0.005461	1.0
129	-0.370602	11.407954	108.438404	0.001680	1.3
130	-0.372097	10.641927	111.063617	0.001896	1.1
131	-0.388354	10.391627	111.949178	0.002650	1.0
132	-0.384000	10.172138	112.737433	0.002700	1.0
133	-0.410590	11.165474	109.255869	0.003761	1.0
134	-0.359187	10.377982	111.997860	0.007090	1.0
135	-0.363306	11.377982	108.538785	0.002333	1.1
136	-0.396723	11.126994	109.386729	0.003018	1.0
137	-0.378480	11.164377	109.259596	0.003603	1.0
138	-0.382181	12.164299	105.965358	0.002485	1.1
139	-0.426868	12.638172	104.472585	0.007446	1.1
140	-0.378695	11.852731	106.970310	0.002633	1.0
141	-0.359445	12.796484	103.983209	0.006516	1.0
142	-0.403250	13.785056	101.028062	0.005992	1.1
143	-0.379507	12.997422	103.368626	0.004165	1.1
144	-0.380183	12.215605	105.801682	0.002136	1.2
145	-0.380491	11.610949	107.763403	0.001549	1.1
146	-0.365111	11.527961	108.038337	0.003265	1.0
147	-0.365582	12.272302	105.621392	0.002557	1.2
148	-0.386522	11.485117	108.180828	0.002936	1.3
149	-0.357147	12.456745	105.039114	0.003520	1.0
150	-0.374961	13.456381	101.991757	0.001006	1.0
151	-0.359007	14.372599	99.349974	0.004893	1.1
152	-0.384992	13.601616	101.563662	0.002506	1.1
153	-0.377336	13.169510	102.848032	0.002314	1.1
154	-0.378820	12.395915	105.230438	0.002997	1.1
155	-0.393390	12.543743	104.766686	0.002881	1.0
156	-0.370619	13.538544	101.749130	0.004156	1.1
157	-0.385523	12.781775	104.028482	0.004828	1.0
158	-0.384107	11.994141	106.511843	0.003860	0.9
159	-0.380981	11.206513	109.116650	0.002052	1.1
160	-0.379860	10.603709	111.197924	0.001831	1.1
161	-0.363273	11.337078	108.676077	0.004282	1.0
162	-0.383614	10.683411	110.918198	0.003527	1.1
163	-0.382006	11.683350	107.524681	0.001391	1.0
164	-0.365303	12.143355	106.032321	0.002326	1.1
165	-0.362372	12.419670	105.155640	0.004944	1.1
166	-0.390247	13.403753	102.147776	0.003157	0.9
167	-0.381688	12.709599	104.251218	0.003698	0.9
168	-0.387417	12.217288	105.796318	0.004757	1.0
169	-0.397040	11.429655	108.365841	0.004172	1.0
170	-0.377915	12.429654	105.124235	0.001457	1.0
171	-0.386666	12.556677	104.726306	0.002784	1.0
172	-0.379938	13.117006	103.006309	0.001167	1.1
173	-0.355137	12.500150	104.903018	0.001259	1.0
174	-0.371336	12.764260	104.082449	0.003855	1.2
175	-0.346342	12.117834	106.114029	0.005850	1.1
176	-0.398571	13.117833	103.003812	0.003081	0.9
177	-0.370786	12.330199	105.437920	0.005326	0.9
178	-0.400700	13.330198	102.366634	0.004921	0.9
179	-0.372242	12.584035	104.640995	0.004700	1.0
180	-0.397135	13.584035	101.615293	0.003028	1.0
181	-0.379601	12.796678	103.982612	0.006678	1.1
182	-0.370164	12.038355	106.369304	0.004069	1.0
183	-0.374653	13.038347	103.244345	0.005440	1.1
184	-0.388884	12.253831	105.680060	0.003413	1.1
185	-0.386831	12.034680	106.381137	0.003871	1.0
186	-0.417678	13.034664	103.255516	0.005686	1.1
187	-0.380785	14.034581	100.308517	0.005039	1.1
188	-0.413277	13.768190	101.077073	0.001962	0.9
189	-0.362050	14.763891	98.262989	0.005734	1.0
190	-0.364339	15.763344	95.591598	0.002782	1.1
191	-0.397721	15.009328	97.593236	0.002387	1.0
192	-0.376836	16.000206	94.979656	0.002967	1.0
193	-0.407407	15.259603	96.919618	0.001911	1.0
194	-0.399387	14.496350	99.003610	0.001495	1.1
195	-0.346035	13.949045	100.554015	0.003044	1.0
196	-0.391492	14.219271	99.782497	0.002762	1.0
197	-0.378128	15.218153	97.030536	0.003837	1.1
198	-0.365280	16.217632	94.424782	0.001942	1.1
199	-0.388855	15.437495	96.446443	0.004158	1.0
200	-0.372242	16.379516	94.015846	0.004188	0.9
201	-0.421863	16.708100	93.196603	0.003046	1.1
202	-0.393569	15.920592	95.184464	0.003796	1.0
203	-0.354904	15.140744	97.238363	0.002424	0.9
204	-0.390365	14.451327	99.129345	0.003022	0.9
205	-0.375289	13.845898	100.851664	0.002923	1.0
206	-0.388165	13.058538	103.183139	0.002414	1.1
207	-0.366911	14.007335	100.386586	0.004431	1.0
208	-0.410174	13.224356	102.683213	0.005467	1.0
209	-0.393492	14.140528	100.006089	0.002890	1.1
210	-0.367848	13.353001	102.298684	0.001577	1.0
211	-0.392787	12.802927	103.963388	0.004953	1.1
212	-0.404264	12.279396	105.598877	0.003660	1.0
213	-0.384109	11.491769	108.158678	0.008127	1.0
214	-0.378614	12.489186	104.937362	0.007480	1.0
215	-0.434758	11.701552	107.464834	0.006046	1.0
216	-0.395347	12.699212	104.283354	0.004031	1.3
217	-0.364482	13.699187	101.278074	0.004102	1.1
218	-0.408107	12.911555	103.630365	0.002595	1.0
219	-0.389231	13.860842	100.808431	0.001415	1.0
220	-0.364305	14.423423	99.207432	0.003341	1.2
221	-0.356256	15.390954	96.569792	0.003386	1.1
222	-0.395897	16.390885	93.987260	0.005024	0.9
223	-0.395304	15.616000	95.976262	0.004020	0.9
224	-0.401085	16.615991	93.424810	0.003398	0.9
225	-0.375646	17.614673	91.008586	0.003888	0.9
226	-0.403798	16.827131	92.903339	0.002610	1.0
227	-0.404046	16.040220	94.877051	0.004641	1.0
228	-0.395212	17.040204	92.382965	0.001320	1.0
229	-0.357227	18.033212	90.032734	0.005084	1.1
230	-0.408155	18.799613	88.299021	0.004768	1.1
231	-0.380436	18.011979	90.081738	0.008403	1.0
232	-0.373468	19.011979	87.830368	0.000991	0.9
233	-0.400160	19.863493	86.000158	0.003550	1.0
234	-0.387634	20.673175	84.329232	0.005382	1.0
235	-0.386165	21.652534	82.392919	0.003865	1.1
236	-0.381689	20.864984	83.942868	0.004394	1.2
237	-0.377077	20.077350	85.552423	0.004207	1.0
238	-0.398130	21.071309	83.531198	0.003443	0.9
239	-0.373890	21.653738	82.390595	0.002077	1.1
240	-0.375376	21.286276	83.106557	0.003090	1.2
241	-0.377190	20.640918	84.394557	0.002469	0.9
242	-0.403704	20.830124	84.012824	0.005312	1.0
243	-0.372126	20.306490	85.077836	0.003149	1.0
244	-0.394892	21.306454	83.066919	0.002619	1.0
245	-0.383517	20.523574	84.633053	0.001322	1.1
246	-0.364738	20.921793	83.829116	0.004114	1.0
247	-0.373072	20.481347	84.719207	0.004464	0.9
248	-0.386278	19.693713	86.358963	0.004170	1.1
249	-0.393908	20.409197	84.866819	0.002918	1.1
250	-0.378802	19.810302	86.112247	0.002353	1.0
251	-0.391617	19.028059	87.795084	0.002478	1.1
252	-0.373238	19.820574	86.090578	0.003213	1.1
253	-0.402028	19.050789	87.745257	0.004810	1.0
254	-0.370913	18.263180	89.505404	0.004048	1.0
255	-0.368664	17.475555	91.337650	0.001295	1.0
256	-0.369208	18.456919	89.065922	0.004267	1.0
257	-0.362979	17.777837	90.625652	0.001895	1.1
258	-0.368031	18.773336	88.357357	0.005017	1.0
259	-0.376923	18.000323	90.108660	0.007026	1.0
260	-0.373505	19.000323	87.855961	0.002576	1.1
261	-0.390359	20.000323	85.713150	0.007236	1.0
262	-0.375168	19.264083	87.280439	0.001859	1.0
263	-0.377494	20.246697	85.201169	0.003441	1.0
264	-0.359908	19.461736	86.854078	0.003170	1.0
265	-0.378818	19.130915	87.570065	0.005888	1.1
266	-0.384106	18.676809	88.572314	0.001651	1.1
267	-0.368276	18.874069	88.134141	0.001335	1.1
268	-0.371822	18.449165	89.083428	0.004478	1.0
269	-0.365405	17.764377	90.657122	0.004570	0.9
270	-0.382505	18.764208	88.377640	0.001123	0.9
271	-0.366174	17.992308	90.127182	0.004569	0.9
272	-0.390699	17.215196	91.959931	0.004464	1.0
273	-0.383228	16.427562	93.895156	0.004870	1.0
274	-0.390702	17.426350	91.454608	0.002133	1.0
275	-0.405783	16.638843	93.368089	0.003153	1.1
276	-0.379035	17.605495	91.030224	0.002132	0.9
277	-0.384119	16.825945	92.906253	0.006097	0.9
278	-0.391610	16.038992	94.880196	0.002507	1.0
279	-0.379602	17.038947	92.386018	0.002497	0.9
280	-0.361690	18.031087	90.037636	0.004894	0.9
281	-0.380565	17.942582	90.242265	0.003400	1.0
282	-0.375318	18.887473	88.104524	0.004423	1.0
283	-0.373652	18.099843	89.879307	0.004890	1.2
284	-0.362254	19.099843	87.637919	0.005527	1.2
285	-0.383363	18.312317	89.393531	0.001990	1.1
286	-0.401105	19.311976	87.176744	0.002927	1.1
287	-0.389804	18.541576	88.875234	0.003041	1.1
288	-0.409926	19.523301	86.722126	0.002720	1.0
289	-0.350784	20.484393	84.712986	0.002394	1.0
290	-0.376572	21.295484	83.088465	0.002302	1.5
291	-0.366245	21.532889	82.624691	0.003789	0.9
292	-0.395578	21.191531	83.293181	0.000825	1.0
293	-0.390396	20.506691	84.667477	0.002879	0.9
294	-0.396264	19.992982	85.728500	0.005454	1.2
295	-0.398126	19.205352	87.407937	0.002786	1.1
296	-0.380172	19.090377	87.658612	0.004295	1.0
297	-0.352169	18.324014	89.366940	0.004284	1.0
298	-0.336535	19.324012	87.150724	0.003609	1.3
299	-0.376375	20.324006	85.041776	0.004320	1.0
300	-0.402276	21.321060	83.038251	0.001696	1.0
301	-0.383827	20.567057	84.544519	0.001893	1.0
302	-0.402065	21.344065	82.993138	0.004620	1.0
303	-0.395556	20.559928	84.559020	0.003235	1.3
304	-0.384404	20.365262	84.956958	0.003058	1.1
305	-0.375006	21.364798	82.952522	0.003413	1.0
306	-0.383474	20.631934	84.412768	0.004352	1.0
307	-0.409541	19.965963	85.785041	0.005392	1.0
308	-0.405511	20.351677	84.984869	0.003879	1.0
309	-0.371697	21.351676	82.978222	0.004725	1.0
310	-0.372017	20.565273	84.548148	0.003440	0.9
311	-0.375254	21.565248	82.561878	0.000367	0.9
312	-0.370881	21.886807	81.942841	0.005127	1.1
313	-0.370832	22.397491	80.978571	0.001064	1.3
314	-0.342103	21.791221	82.125882	0.003732	1.0
315	-0.402989	22.673319	80.467134	0.006934	0.9
316	-0.384715	22.823246	80.191842	0.004050	0.9
317	-0.376885	23.818206	78.411590	0.005606	0.9
318	-0.383523	23.030604	79.814187	0.003166	1.1
319	-0.374670	24.030603	78.041744	0.005403	1.0
320	-0.363865	25.030563	76.346379	0.001865	1.0
321	-0.378832	24.253590	77.657194	0.003668	1.1
322	-0.394234	24.188410	77.769207	0.000527	1.1
323	-0.372769	24.870999	76.611953	0.004201	1.0
324	-0.374236	24.684257	76.925117	0.003687	0.9
325	-0.402599	25.650588	75.331672	0.004908	1.0
326	-0.369701	26.646266	73.757444	0.004161	1.0
327	-0.394582	25.858821	74.996911	0.005910	1.0
328	-0.333519	26.858821	73.429866	0.007006	1.0
329	-0.382848	27.858778	71.927030	0.002265	1.0
330	-0.403875	28.856848	70.487144	0.000613	0.9
331	-0.387949	29.125990	70.108677	0.003168	0.9
332	-0.367315	29.150526	70.074376	0.004139	1.0
333	-0.385787	28.364787	71.189750	0.002868	1.2
334	-0.358158	27.577873	72.342954	0.004162	1.0
335	-0.353326	26.828323	73.476689	0.002888	1.0
336	-0.361588	26.561552	73.888818	0.005306	1.0
337	-0.397581	27.553525	72.379232	0.006197	1.0
338	-0.380039	26.765891	73.572726	0.003136	1.0
339	-0.372352	25.978257	74.806241	0.004012	1.0
340	-0.372422	25.191268	76.080760	0.001939	1.1
341	-0.363863	24.416240	77.379080	0.003378	1.1
342	-0.375472	25.407066	75.726977	0.003238	1.0
343	-0.379873	26.403103	74.135797	0.002773	0.9
344	-0.393345	25.617760	75.384721	0.002069	1.0
345	-0.389122	26.487686	74.003749	0.004658	1.0
346	-0.376849	25.700365	75.251378	0.005885	1.0
347	-0.396407	26.700271	73.673938	0.002789	1.1
348	-0.391762	27.633915	72.259592	0.002724	0.9
349	-0.353482	26.847545	73.447170	0.005664	0.9
350	-0.407732	27.847545	71.943571	0.003625	1.0
351	-0.382339	28.847512	70.500346	0.001594	1.0
352	-0.371685	29.829371	69.138506	0.004556	1.0
353	-0.339012	30.814949	67.823415	0.001863	1.0
354	-0.389968	31.814128	66.540279	0.003080	1.0
355	-0.393156	32.731000	65.404828	0.004729	1.0
356	-0.382279	32.071360	66.217765	0.006483	1.0
357	-0.399097	33.071360	64.993128	0.000552	0.9
358	-0.370375	32.390318	65.822174	0.003594	1.0
359	-0.380046	32.684421	65.461576	0.000680	1.0
360	-0.382269	33.230225	64.802734	0.004251	1.2
361	-0.365037	32.661776	65.489201	0.003132	1.1
362	-0.411721	33.644650	64.311270	0.006298	1.0
363	-0.367077	32.958301	65.129308	0.001344	1.0
364	-0.386172	32.542064	65.635625	0.002115	1.0
365	-0.380667	33.192797	64.847489	0.003499	1.3
366	-0.366467	34.164454	63.705277	0.003881	1.1
367	-0.365581	33.383653	64.619911	0.003193	1.1
368	-0.391698	34.383302	63.453544	0.004032	0.9
369	-0.398218	35.381889	62.329710	0.003990	1.1
370	-0.366249	36.375044	61.250791	0.003131	1.1
371	-0.364720	35.634833	62.051332	0.004659	1.0
372	-0.343615	36.634771	60.974769	0.004328	1.0
373	-0.364540	36.636192	60.973266	0.002298	1.1
374	-0.379464	36.406654	61.217064	0.005118	1.1
375	-0.398261	37.406572	60.169031	0.003868	1.2
376	-0.390241	38.406189	59.156577	0.002959	1.1
377	-0.371662	37.628816	59.940949	0.001968	0.9
378	-0.398556	38.598856	58.965340	0.004461	0.9
379	-0.369580	38.114242	59.448734	0.003052	1.0
380	-0.376746	39.114157	58.459887	0.001159	1.1
381	-0.415042	38.615129	58.949244	0.001725	1.0
382	-0.383057	38.875185	58.693211	0.003705	1.0
383	-0.343443	38.228410	59.334141	0.007181	1.0
384	-0.415707	39.228408	58.348990	0.003180	1.0
385	-0.363548	40.228400	57.396025	0.003970	1.0
386	-0.357557	39.440855	58.143897	0.002558	0.9
387	-0.379603	40.435046	57.202965	0.002931	1.1
388	-0.412235	39.662725	57.931239	0.001772	1.3
389	-0.382333	38.929619	58.639899	0.004294	1.1
390	-0.411536	38.145855	59.416958	0.000479	1.1
391	-0.406371	38.188430	59.374219	0.002299	1.4
392	-0.383656	37.784387	59.782317	0.005989	1.1
393	-0.386461	37.045963	60.542829	0.004760	1.0
394	-0.378033	36.258329	61.375644	0.002971	0.9
395	-0.384399	35.470699	62.231686	0.005200	0.9
396	-0.381472	34.683068	63.111947	0.005469	1.0
397	-0.391567	35.682803	61.998819	0.001776	1.1
398	-0.373066	34.958702	62.801078	0.002198	1.1
399	-0.401129	35.802996	61.867631	0.003598	1.0
400	-0.363003	36.794626	60.806117	0.003390	1.1
401	-0.397590	36.011416	61.641458	0.004867	1.0
402	-0.389784	35.254475	62.470884	0.003213	1.0
403	-0.403493	34.466842	63.357976	0.004577	1.0
404	-0.423249	35.466343	62.236487	0.003877	1.0
405	-0.398172	36.173111	61.467126	0.004548	1.1
406	-0.368510	37.173111	60.410502	0.002934	1.3
407	-0.371732	38.159152	59.403603	0.004083	0.9
408	-0.374729	39.158870	58.416437	0.002943	1.0
409	-0.378471	38.567885	58.995998	0.003032	1.0
410	-0.370351	39.559222	58.030250	0.004423	0.9
411	-0.375102	40.556689	57.089926	0.006440	0.9
412	-0.361829	39.769056	57.829874	0.005584	1.0
413	-0.393471	38.981421	58.589255	0.004980	1.1
414	-0.419753	39.981421	57.628483	0.002719	1.0
415	-0.397091	40.965920	56.712897	0.003301	1.1
416	-0.364604	40.178907	57.442458	0.005172	1.0
417	-0.374108	39.391551	58.191365	0.000848	1.0
418	-0.390229	40.340675	57.290971	0.005798	1.0
419	-0.361790	39.681915	57.912919	0.003053	1.0
420	-0.364592	38.894301	58.674478	0.004825	1.3
421	-0.389227	38.115030	59.447941	0.001453	1.2
422	-0.371111	38.431765	59.131119	0.002285	1.0
423	-0.404474	38.893210	58.675546	0.004182	0.9
424	-0.359697	39.862519	57.741068	0.004673	1.0
425	-0.360649	40.862223	56.807962	0.003065	1.1
426	-0.372262	41.862218	55.904276	0.002715	1.0
427	-0.388015	41.168929	56.527704	0.006253	1.1
428	-0.366682	40.381299	57.253053	0.002811	1.1
429	-0.400966	39.595045	57.995944	0.003098	1.1
430	-0.382045	38.944475	58.625366	0.002169	1.0
431	-0.396545	39.868990	57.734929	0.004046	1.1
432	-0.368147	39.115907	58.458186	0.004894	1.1
433	-0.373358	40.115906	57.501672	0.005946	1.6
434	-0.392087	39.328272	58.252403	0.001162	1.1
435	-0.372135	38.569472	58.994426	0.003008	0.9
436	-0.383883	39.491601	58.095120	0.002984	1.1
437	-0.380542	39.406733	58.176740	0.003242	1.0
438	-0.368042	38.619853	58.944574	0.001424	0.9
439	-0.397018	38.109027	59.453978	0.003958	1.0
440	-0.362174	38.882002	58.686528	0.009828	0.9
441	-0.382877	38.094507	59.468587	0.006869	1.0
442	-0.415673	39.094409	58.479098	0.004421	1.1
443	-0.356493	40.091323	57.524811	0.003624	1.1
444	-0.395482	39.303706	58.276134	0.003774	1.0
445	-0.408607	39.785407	57.814318	0.004727	1.0
446	-0.391832	39.491894	58.094839	0.002524	1.1
447	-0.363603	38.704273	58.861228	0.003842	1.0
448	-0.367312	39.703986	57.891863	0.001740	1.2
449	-0.361567	40.689201	56.967294	0.001913	1.0
450	-0.374916	40.486949	57.154679	0.003082	0.9
451	-0.345801	41.474324	56.251378	0.004550	1.2
452	-0.372668	40.957883	56.720253	0.002693	1.1
453	-0.362670	41.957814	55.819390	0.003490	0.9
454	-0.378669	41.395697	56.322263	0.004743	0.9
455	-0.366308	42.394948	55.434493	0.001021	0.9
456	-0.366717	42.004170	55.778321	0.003991	0.9
457	-0.386761	41.380428	56.336048	0.002142	0.9
458	-0.405025	40.593233	57.056053	0.002968	1.0
459	-0.401892	41.515990	56.213887	0.003253	1.0
460	-0.380722	40.811516	56.854564	0.004236	1.0
461	-0.358897	40.133436	57.485184	0.002798	1.3
462	-0.380920	41.127615	56.565294	0.004606	1.0
463	-0.409624	42.117182	55.678449	0.002293	1.1
464	-0.399197	43.111697	54.814753	0.002896	1.2
465	-0.408969	42.335264	55.486732	0.005980	1.1
466	-0.363437	43.335050	54.624451	0.007488	1.0
467	-0.383895	42.547416	55.301490	0.003996	1.3
468	-0.415555	43.547416	54.444733	0.005939	1.2
469	-0.387128	42.759782	55.117296	0.001760	1.3
470	-0.373066	41.972460	55.806408	0.003584	1.2
471	-0.387721	41.284657	56.422672	0.002468	1.2
472	-0.394546	42.129559	55.667533	0.003081	1.2
473	-0.405703	42.204295	55.601709	0.005544	1.2
474	-0.372475	41.440406	56.281934	0.003467	1.2
475	-0.372651	42.440403	55.394774	0.003368	1.2
476	-0.385060	42.163392	55.637715	0.003391	1.2
477	-0.388612	41.391701	56.325870	0.007054	1.5
478	-0.400928	42.391701	55.437333	0.003317	1.3
479	-0.387990	41.604219	56.134665	0.002708	1.1
480	-0.409729	41.016091	56.667016	0.002919	1.5
481	-0.383313	41.532334	56.199195	0.004466	1.2
482	-0.400148	40.746423	56.914500	0.003189	1.2
483	-0.402349	41.746421	56.007447	0.003225	1.3
484	-0.394098	40.958869	56.719351	0.003795	1.3
485	-0.373647	41.958848	55.818474	0.004416	1.3
486	-0.377196	42.958805	54.945786	0.005694	1.1
487	-0.366246	43.958804	54.099931	0.002421	1.2
488	-0.385627	44.958770	53.279751	0.005522	1.2
489	-0.378666	44.171245	53.923580	0.002078	1.2
490	-0.400932	43.388578	54.579040	0.002081	1.2
491	-0.364702	44.307545	53.811039	0.002275	1.2
492	-0.410704	45.223877	53.066462	0.002531	1.6
493	-0.383629	44.930332	53.302732	0.001970	1.6
494	-0.382223	44.198943	53.900672	0.003264	1.5
495	-0.397072	43.426146	54.547214	0.002504	1.1
496	-0.392644	44.300277	53.817028	0.001770	1.2
497	-0.368946	43.675649	54.336785	0.003218	1.2
498	-0.402407	42.902582	54.994129	0.001658	1.2
499	-0.406634	43.776269	54.252381	0.005564	1.2
500	-0.388458	44.732016	53.463548	0.002656	1.3
501	-0.378158	45.707531	52.681710	0.002491	1.2
502	-0.350692	46.627474	51.965076	0.006077	1.2
503	-0.387694	45.887062	52.540308	0.002817	1.2
504	-0.372613	45.099480	53.166331	0.002255	1.2
505	-0.394873	46.064195	52.401536	0.005740	1.5
506	-0.402775	45.279166	53.022195	0.004850	1.2
507	-0.366873	44.491532	53.659866	0.003383	1.1
508	-0.392269	45.491529	52.852851	0.004832	1.5
509	-0.377124	46.491203	52.069998	0.003335	1.2
510	-0.406065	47.491198	51.309758	0.006100	1.3
511	-0.401053	48.085450	50.868407	0.005599	1.2
512	-0.388430	49.085450	50.142602	0.002281	1.2
513	-0.389361	50.084301	49.438016	0.004921	1.2
514	-0.361006	51.080838	48.754522	0.003486	1.2
