1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
86	-0.456887	10.567713	479.217462	0.001153	1.1
87	-0.485343	9.823328	490.790586	0.000836	0.9
88	-0.488311	10.820580	475.409291	0.000769	0.9
89	-0.502967	11.820479	460.925615	0.001821	1.0
90	-0.502883	12.820335	447.298928	0.000670	1.0
91	-0.472689	12.075950	457.365527	0.000743	1.0
92	-0.479988	11.786301	461.406098	0.000654	1.1
93	-0.523906	11.780703	461.484905	0.000506	1.3
94	-0.471332	12.688192	449.053471	0.001301	1.1
95	-0.515774	13.389141	439.900477	0.000847	1.0
96	-0.451284	12.649850	449.565140	0.000841	1.0
97	-0.465667	13.649390	436.596420	0.000625	1.4
98	-0.480385	13.124671	443.309753	0.001651	1.5
99	-0.499326	12.393873	453.011229	0.001105	1.2
100	-0.513351	11.649488	463.339560	0.001227	1.0
101	-0.499242	12.308518	454.172097	0.001224	1.0
102	-0.509730	13.308518	440.934217	0.000134	1.3
103	-0.448969	13.663701	436.416165	0.000594	1.1
104	-0.497760	13.873152	433.795007	0.000441	1.0
105	-0.523038	14.792583	422.651798	0.001024	1.0
106	-0.488650	14.071678	431.339477	0.001065	1.0
107	-0.527412	13.344500	440.472257	0.000733	1.0
108	-0.517119	12.612856	450.059926	0.000514	1.0
109	-0.488896	11.931560	459.370867	0.000442	0.9
110	-0.479433	12.456290	452.166074	0.000551	1.0
111	-0.482606	12.494645	451.648302	0.001462	1.1
112	-0.452898	13.480881	438.730075	0.000325	1.2
113	-0.463909	14.478119	426.398008	0.000642	1.1
114	-0.499691	14.758771	423.051440	0.000685	1.2
115	-0.470610	14.432119	426.951592	0.000724	1.0
116	-0.484072	15.429043	415.267555	0.000982	1.0
117	-0.456404	16.428454	404.179116	0.000596	1.1
118	-0.495071	15.684208	412.379070	0.001008	1.1
119	-0.521925	14.940011	420.918047	0.000530	1.1
120	-0.501803	15.143209	418.551636	0.001263	1.3
121	-0.479346	14.403017	427.302556	0.001375	1.1
122	-0.504220	15.403015	415.564461	0.000751	1.1
123	-0.497185	14.658937	424.235855	0.000548	1.1
124	-0.488607	14.540666	425.647602	0.000673	1.1
125	-0.485981	13.838783	434.222954	0.000512	1.2
126	-0.515404	13.239647	441.821121	0.001529	1.3
127	-0.510898	12.495779	451.633009	0.000594	4.1
128	-0.484133	11.751398	461.897827	0.000753	1.3
129	-0.501183	11.080388	471.559117	0.001312	1.2
130	-0.523783	10.336073	482.759894	0.000750	1.1
131	-0.506055	11.080517	471.557226	0.001461	1.0
132	-0.470782	10.660000	477.820577	0.001205	1.1
133	-0.468733	11.660000	463.190431	0.000863	1.4
134	-0.488312	12.632625	449.795381	0.000758	1.3
135	-0.457430	11.888639	459.970368	0.001064	1.1
136	-0.480324	11.144258	470.622139	0.001203	1.1
137	-0.483872	12.143711	456.430464	0.000574	1.2
138	-0.476069	11.399375	466.916402	0.000174	1.1
139	-0.468716	11.004478	472.677590	0.000573	1.7
140	-0.485169	10.957779	473.368299	0.000702	1.3
141	-0.502003	10.217468	484.594057	0.000956	1.1
142	-0.505479	9.478351	496.345726	0.001488	1.3
143	-0.462360	10.337488	482.738095	0.000187	1.3
144	-0.520633	11.180663	470.089743	0.001058	1.2
145	-0.481441	11.415036	466.690806	0.000990	1.1
146	-0.497864	10.851354	474.949957	0.000623	0.9
147	-0.505108	10.155206	485.562498	0.000857	0.9
148	-0.505068	9.414794	497.382929	0.000811	1.0
149	-0.514599	8.670609	509.858064	0.000886	0.9
150	-0.506248	8.399903	514.552702	0.000722	0.9
151	-0.488865	9.304908	499.186443	0.000681	1.2
152	-0.479370	10.274903	483.704118	0.001073	1.0
153	-0.539154	11.254629	469.011738	0.001143	1.1
154	-0.482632	11.036028	472.212081	0.000891	1.0
155	-0.529419	12.035670	457.923192	0.000241	0.9
156	-0.487400	12.476856	451.888295	0.000825	0.9
157	-0.475337	12.431791	452.497422	0.000946	0.9
158	-0.506580	11.687725	462.797555	0.001532	0.9
159	-0.477811	10.943351	473.582109	0.000551	1.2
160	-0.487699	11.943276	459.207497	0.001363	1.3
161	-0.462823	11.873287	460.185184	0.001095	1.0
162	-0.504370	12.871775	446.619624	0.000936	1.0
163	-0.484577	12.203845	455.603840	0.000466	1.0
164	-0.519042	12.861388	446.756626	0.000611	0.9
165	-0.491509	13.314670	440.855159	0.000769	0.9
166	-0.486176	12.618279	449.987320	0.001029	1.1
167	-0.478010	12.430100	452.520312	0.000989	1.1
168	-0.505118	12.099618	457.038496	0.001279	1.1
169	-0.498870	13.099618	443.635457	0.000681	1.5
170	-0.493974	13.941113	432.951273	0.001233	1.0
171	-0.481752	14.148606	430.395428	0.000824	1.0
172	-0.507198	13.404229	439.707551	0.000914	1.1
173	-0.488283	13.732647	435.549853	0.001293	1.0
174	-0.521772	14.732617	423.361077	0.000501	0.9
175	-0.498551	13.988282	432.367594	0.000989	0.9
176	-0.503160	14.963847	420.639081	0.001449	0.9
177	-0.512065	14.266986	428.950736	0.000503	0.9
178	-0.464657	15.262088	417.179490	0.001456	1.3
179	-0.470164	16.255822	406.051957	0.001182	1.1
180	-0.450306	15.511439	414.330411	0.001036	1.2
181	-0.486705	14.767521	422.947948	0.001159	1.0
182	-0.471872	15.767194	411.448304	0.000983	0.9
183	-0.489406	15.022809	419.950581	0.000447	0.9
184	-0.493194	14.781874	422.778284	0.001018	1.2
185	-0.521264	15.777628	411.331569	0.000720	1.1
186	-0.462066	15.033477	419.826247	0.000650	1.0
187	-0.509007	16.000222	408.856994	0.000351	1.0
188	-0.491627	16.264995	405.952007	0.001804	1.2
189	-0.515443	15.588389	413.459024	0.000416	1.0
190	-0.468838	16.248471	406.132089	0.001256	1.1
191	-0.492655	15.807222	411.000842	0.001533	1.1
192	-0.481904	15.062838	419.484444	0.001232	1.0
193	-0.499888	14.325324	428.242336	0.000886	0.9
194	-0.476037	13.580940	437.460624	0.000356	0.9
195	-0.484471	13.288587	441.190514	0.000652	1.1
196	-0.512946	12.754404	448.172611	0.000823	1.1
197	-0.531600	13.747690	435.361304	0.000518	1.1
198	-0.509855	13.956255	432.763739	0.001853	1.0
199	-0.483314	13.211871	442.179838	0.000872	1.0
200	-0.481711	12.467512	452.014462	0.000274	1.0
201	-0.469176	12.489947	451.711658	0.000596	0.9
202	-0.493942	12.890039	446.378937	0.001003	0.9
203	-0.511122	12.147345	456.380431	0.001262	0.9
204	-0.482057	12.365909	453.390902	0.000511	1.0
205	-0.487208	13.353318	440.359192	0.000897	1.0
206	-0.495585	13.261960	441.533387	0.001208	1.1
207	-0.485491	12.674322	449.238431	0.000761	1.1
208	-0.512783	11.930061	459.391782	0.000228	1.0
209	-0.483984	11.357295	467.523610	0.000564	1.0
210	-0.470318	10.819681	475.422725	0.000219	1.5
211	-0.455289	10.372163	482.204535	0.000567	1.0
212	-0.467210	10.726225	476.823182	0.000781	0.9
213	-0.468586	11.413262	466.716357	0.000755	0.9
214	-0.498136	12.321703	453.992380	0.001245	0.9
215	-0.488930	11.914892	459.603501	0.001101	1.3
216	-0.448119	11.172887	470.203359	0.000795	1.1
217	-0.465708	10.428529	481.339728	0.000960	0.9
218	-0.478480	9.685660	492.992473	0.000420	0.9
219	-0.440513	10.680538	477.510814	0.000422	0.9
220	-0.499993	11.542958	464.856311	0.000670	1.0
221	-0.527140	12.129519	456.625997	0.000422	1.0
222	-0.496101	11.450601	466.179327	0.001014	1.0
223	-0.502089	10.710015	477.066925	0.001198	1.0
224	-0.484727	11.709140	462.494570	0.000687	1.2
225	-0.554612	11.763425	461.728266	0.000753	1.2
226	-0.463174	11.022299	472.414538	0.000528	1.0
227	-0.439291	10.289288	483.481734	0.001246	1.0
228	-0.518845	9.668895	493.261973	0.000336	1.0
229	-0.497281	10.315280	483.080453	0.000447	1.1
230	-0.454056	9.802247	491.126489	0.000866	1.3
231	-0.479551	10.749184	476.478376	0.001462	1.1
232	-0.477550	11.749182	461.929072	0.000834	0.9
233	-0.498354	11.004798	472.672868	0.000802	1.0
234	-0.467864	12.004249	458.359146	0.000887	1.3
235	-0.506194	11.259904	468.935042	0.000914	1.0
236	-0.438695	12.259725	454.838375	0.000727	0.9
237	-0.495275	11.515387	465.250475	0.000674	0.9
238	-0.501691	11.874143	460.173197	0.000712	0.9
239	-0.475850	11.131254	470.812605	0.000884	1.0
240	-0.499931	12.043301	457.817437	0.001157	0.9
241	-0.465921	11.313396	468.158756	0.000524	1.0
242	-0.483680	10.569123	479.196062	0.001248	1.0
243	-0.528024	11.541518	464.876878	0.000213	1.2
244	-0.480783	12.455647	452.174771	0.000763	1.1
245	-0.473347	12.176693	455.976717	0.000427	0.9
246	-0.455028	11.938609	459.272562	0.000989	1.2
247	-0.486063	11.199195	469.819176	0.001071	1.0
248	-0.550271	10.454831	480.937239	0.000811	1.0
249	-0.463756	11.454790	466.119165	0.000852	1.1
250	-0.483253	12.422543	452.622634	0.001282	0.9
251	-0.483681	13.422539	439.473667	0.000730	0.9
252	-0.484371	12.679375	449.171030	0.000116	1.0
253	-0.507001	12.686204	449.079967	0.000396	1.2
254	-0.513584	12.571446	450.615073	0.000930	0.9
255	-0.506426	13.561296	437.709258	0.000815	1.0
256	-0.454367	12.903946	446.195839	0.001271	1.0
257	-0.486269	13.903348	433.419720	0.000721	0.9
258	-0.467968	13.158995	442.864294	0.000860	1.0
259	-0.496531	13.986134	432.394141	0.000532	1.0
260	-0.538237	13.840893	434.196661	0.000964	1.0
261	-0.475225	13.967574	432.623644	0.000591	1.0
262	-0.503157	13.238993	441.829565	0.001085	1.4
263	-0.517575	14.238780	429.294076	0.000300	0.9
264	-0.511634	15.218280	417.684094	0.001347	0.9
265	-0.492926	14.499180	426.145033	0.000566	0.9
266	-0.493198	15.499140	414.470025	0.001858	1.0
267	-0.512943	15.728111	411.886125	0.000961	0.9
268	-0.517204	16.728111	400.968904	0.000711	1.0
269	-0.481340	15.984069	409.035556	0.000514	1.0
270	-0.484029	16.816496	400.031754	0.000800	1.1
271	-0.488137	16.627101	402.045310	0.001100	1.3
272	-0.495725	15.882723	410.159505	0.000651	1.0
273	-0.498896	15.348742	416.184947	0.000875	0.9
274	-0.477705	14.607475	424.848975	0.000507	0.9
275	-0.489241	15.424643	415.317717	0.000737	1.0
276	-0.500182	14.793630	422.639429	0.000688	1.3
277	-0.447050	14.052139	431.579918	0.000893	1.3
278	-0.516517	14.348262	427.964446	0.000889	1.1
279	-0.480212	15.314925	416.572514	0.001401	1.0
280	-0.505741	14.876077	421.668163	0.000440	1.0
281	-0.458394	14.131801	430.601304	0.000717	1.1
282	-0.480158	13.434930	439.315522	0.001336	1.0
283	-0.507325	14.091324	431.097998	0.000787	1.0
284	-0.491408	13.507021	438.397718	0.000972	1.1
285	-0.485641	12.766867	448.007193	0.001112	1.0
286	-0.507806	13.766848	435.121397	0.001524	1.1
287	-0.501286	14.766847	422.955913	0.001112	1.0
288	-0.497924	14.022462	431.945629	0.000890	1.0
289	-0.476988	15.022455	419.954708	0.000470	1.5
290	-0.500546	14.283211	428.753479	0.000312	1.1
291	-0.477924	14.158669	430.272243	0.000829	1.0
292	-0.507902	14.882507	421.592602	0.000452	1.1
293	-0.495361	15.646450	412.803949	0.000908	1.0
294	-0.474534	15.500501	414.454569	0.000727	1.0
295	-0.467377	14.761890	423.014536	0.001516	1.1
296	-0.434774	15.761851	411.508096	0.001114	1.1
297	-0.463074	15.784245	411.257571	0.000880	1.0
298	-0.516013	15.129403	418.711581	0.000811	1.0
299	-0.484745	14.405305	427.274934	0.000848	1.1
300	-0.516064	15.375696	415.876560	0.000995	1.0
301	-0.503672	15.571055	413.654989	0.000822	1.0
302	-0.517750	14.829085	422.221210	0.000771	1.1
303	-0.471126	15.368896	415.954320	0.000412	1.1
304	-0.475593	14.857404	421.887744	0.000651	1.4
305	-0.484011	14.246842	429.195886	0.000636	1.2
306	-0.484570	13.820030	434.456814	0.001239	1.1
307	-0.461306	14.819764	422.331074	0.000834	1.4
308	-0.461509	15.818710	410.872611	0.001907	1.2
309	-0.471723	15.074325	419.350864	0.000392	0.9
310	-0.531573	14.627089	424.615085	0.000959	0.9
311	-0.505048	13.917411	433.245167	0.000587	1.0
312	-0.502235	13.550147	437.850505	0.000989	1.0
313	-0.492263	14.537768	425.682319	0.001226	1.0
314	-0.513532	13.793383	434.789553	0.000539	1.0
315	-0.513423	13.059933	444.152351	0.000777	1.1
316	-0.517859	13.821776	434.435031	0.000375	1.2
317	-0.490063	13.275262	441.362041	0.000818	1.0
318	-0.484455	12.715007	448.696320	0.000551	1.2
319	-0.492306	13.709787	435.836712	0.001120	1.3
320	-0.537257	12.965576	445.386212	0.000653	1.1
321	-0.482807	13.010637	444.796124	0.000532	1.2
322	-0.516434	12.274385	454.637981	0.001112	1.1
323	-0.494118	13.216242	442.123344	0.002272	1.1
324	-0.498310	12.471857	451.955782	0.000669	1.3
325	-0.463575	13.453136	439.083382	0.000581	1.1
326	-0.469689	14.422772	427.064250	0.000546	1.0
327	-0.472741	13.763843	435.159005	0.000654	1.0
328	-0.527094	13.255534	441.616220	0.000921	1.0
329	-0.462122	13.078435	443.911216	0.000704	1.0
330	-0.507453	12.348476	453.627912	0.000152	1.1
331	-0.501005	12.003494	458.369633	0.001038	1.0
332	-0.496282	12.698863	448.911274	0.000719	1.1
333	-0.472687	11.954880	459.045799	0.000962	1.1
334	-0.480797	11.369594	467.345975	0.001190	1.0
335	-0.516063	10.914263	474.013747	0.000487	1.0
336	-0.511400	10.683266	477.469698	0.001146	1.2
337	-0.461322	10.600011	478.727662	0.000657	1.0
338	-0.485413	11.039681	472.158238	0.001073	0.9
339	-0.466773	11.982382	458.663042	0.001622	1.0
340	-0.449942	12.982382	445.165958	0.000560	0.9
341	-0.514381	12.298380	454.310373	0.000861	0.9
342	-0.504117	11.756831	461.821220	0.000412	1.0
343	-0.478998	12.140065	456.480685	0.000523	1.3
344	-0.453070	11.469768	465.904136	0.001120	1.1
345	-0.544004	10.868789	474.690129	0.000619	1.0
346	-0.516146	10.278596	483.647004	0.000614	1.0
347	-0.478175	11.269964	468.788849	0.000737	1.0
348	-0.458592	12.262472	454.800821	0.000996	1.0
349	-0.470199	11.518113	465.211471	0.000794	1.0
350	-0.479652	10.773897	476.107779	0.000261	1.1
351	-0.456152	11.670765	463.037812	0.001189	1.1
352	-0.513115	12.621342	449.946328	0.000918	1.2
353	-0.494362	12.063378	457.539433	0.000813	0.9
354	-0.470471	11.320923	468.049738	0.000840	0.9
355	-0.506731	12.043150	457.819529	0.001223	0.9
356	-0.496655	11.298765	468.370827	0.000601	0.9
357	-0.472301	12.283687	454.510932	0.001055	1.0
358	-0.465709	11.693800	462.711562	0.000672	0.9
359	-0.477782	12.688057	449.055267	0.001114	1.0
360	-0.499257	13.571694	437.577619	0.001130	1.0
361	-0.489278	12.827309	447.206705	0.001182	1.1
362	-0.507641	13.827309	434.366014	0.000654	1.1
363	-0.488897	14.639297	424.469636	0.000688	0.9
364	-0.519611	15.282551	416.944211	0.000640	0.9
365	-0.510818	15.055978	419.564249	0.001836	0.9
366	-0.512254	14.311598	428.408798	0.000451	0.9
367	-0.482338	13.583653	437.426304	0.000261	1.0
368	-0.456288	13.656145	436.511310	0.001479	1.1
369	-0.490859	12.944575	445.661771	0.000814	1.0
370	-0.478949	12.200333	455.652038	0.000240	1.0
371	-0.509574	12.700537	448.888972	0.000980	1.1
372	-0.498874	13.528233	438.128393	0.001173	1.1
373	-0.467448	12.783853	447.781942	0.000688	1.0
374	-0.508722	12.039477	457.870432	0.000612	1.0
375	-0.498202	11.297651	468.386987	0.000570	1.0
376	-0.503262	10.586537	478.931878	0.000572	1.0
377	-0.463962	10.239513	484.252092	0.000138	1.0
378	-0.495375	10.224918	484.478443	0.000979	1.0
379	-0.489140	10.068517	486.917340	0.000460	1.0
380	-0.479924	9.325530	498.846993	0.000458	1.1
381	-0.481154	10.130532	485.947348	0.000665	1.1
382	-0.492460	9.419195	497.310977	0.001157	1.0
383	-0.504475	10.419155	481.483325	0.000526	1.0
384	-0.494296	11.418539	466.640377	0.000843	1.0
385	-0.478156	12.168113	456.094667	0.000620	0.9
386	-0.477242	12.813456	447.389919	0.000377	1.0
387	-0.502719	12.120604	456.748903	0.001141	1.0
388	-0.469202	12.126719	456.664590	0.000355	1.0
389	-0.501581	13.097052	443.668832	0.000700	1.0
390	-0.498943	13.183751	442.543578	0.000395	1.1
391	-0.486944	12.818203	447.327128	0.000881	1.1
392	-0.482841	12.104633	456.969250	0.000714	1.1
393	-0.514124	11.360495	467.477383	0.000743	1.1
394	-0.472353	10.652621	477.931970	0.000437	1.1
395	-0.509489	11.391422	467.031042	0.000591	1.1
396	-0.538453	12.289871	454.426498	0.001583	1.1
397	-0.462254	11.545501	464.819991	0.000469	1.0
398	-0.479660	12.452726	452.214247	0.000570	1.2
399	-0.497835	13.197697	442.363101	0.000538	1.2
400	-0.486362	12.755595	448.156802	0.000225	1.3
401	-0.506320	12.796854	447.609690	0.000703	1.1
402	-0.505322	13.581444	437.454240	0.000523	1.1
403	-0.493282	14.312561	428.397114	0.001676	1.1
404	-0.488083	15.281400	416.957434	0.000633	1.1
405	-0.458494	16.104990	407.702564	0.001780	1.1
406	-0.477322	15.360615	416.049047	0.000848	1.3
407	-0.496873	16.360615	404.913023	0.000736	1.3
408	-0.499871	17.222513	395.782434	0.000493	1.3
409	-0.470816	18.037938	387.515327	0.000901	1.1
410	-0.486395	17.343765	394.530877	0.000766	1.1
411	-0.500036	18.313328	384.800781	0.000248	1.0
412	-0.500607	18.976367	378.418561	0.000839	1.3
413	-0.452164	19.202990	376.285426	0.001352	1.0
414	-0.481647	18.459164	383.378608	0.000473	1.0
415	-0.503910	19.404038	374.413056	0.000649	0.9
416	-0.452849	18.677186	381.271984	0.000730	1.1
417	-0.468053	19.668878	371.974840	0.000807	0.9
418	-0.540639	18.925856	378.897309	0.000833	1.0
419	-0.481452	19.914804	369.739017	0.000839	1.0
420	-0.511539	19.170520	376.589589	0.000588	1.0
421	-0.510532	18.558651	382.414441	0.001381	1.0
422	-0.490635	19.547993	373.083801	0.000367	0.9
423	-0.469947	19.348187	374.931334	0.000589	0.9
424	-0.478286	19.568596	372.894332	0.000580	0.9
425	-0.503459	20.536738	364.202873	0.000918	1.0
426	-0.512460	20.125008	367.849152	0.000790	0.9
427	-0.433697	21.108205	359.260136	0.000624	1.0
428	-0.473077	20.654892	363.169817	0.000925	1.2
429	-0.484555	20.507925	364.455687	0.000988	1.0
430	-0.492105	21.507669	355.884002	0.000855	1.0
431	-0.499447	20.763338	362.226781	0.000603	1.0
432	-0.482246	21.528627	355.708626	0.000583	1.0
433	-0.469244	22.455072	348.125054	0.001141	1.0
434	-0.479650	23.454991	340.294736	0.001057	1.1
435	-0.518516	23.880103	337.071406	0.001106	1.1
436	-0.484923	24.880074	329.724825	0.000712	0.9
437	-0.489937	24.190594	334.755489	0.001044	0.9
438	-0.516023	23.469189	340.186090	0.000261	0.9
439	-0.488895	22.761841	345.684714	0.000725	1.0
440	-0.502658	22.095883	351.026559	0.001751	1.0
441	-0.496037	22.925634	344.395700	0.000161	1.0
442	-0.491714	23.607301	339.132814	0.001321	0.9
443	-0.500120	23.174503	342.455453	0.000774	0.9
444	-0.497708	24.169451	334.912184	0.000372	1.0
445	-0.503328	24.454295	332.813421	0.000624	1.0
446	-0.501206	24.619299	331.609640	0.000364	0.9
447	-0.473023	25.490468	325.395721	0.000804	0.9
448	-0.482418	26.388021	319.232565	0.000877	1.0
449	-0.509419	27.387764	312.636879	0.001548	1.1
450	-0.508205	26.643409	317.521345	0.000532	1.1
451	-0.507734	25.974097	322.045564	0.000707	1.0
452	-0.486708	25.979696	322.007179	0.001081	1.2
453	-0.506482	26.979441	315.297533	0.000606	1.3
454	-0.483777	26.235151	320.265718	0.001572	1.3
455	-0.505949	25.501489	325.318605	0.001492	1.0
456	-0.487253	26.501489	318.470007	0.000667	1.0
457	-0.497180	27.501187	311.905755	0.000437	1.0
458	-0.500714	28.406011	306.193497	0.001377	1.0
459	-0.479362	29.338252	300.522942	0.000689	1.0
460	-0.504318	30.322995	294.756754	0.000770	0.9
461	-0.474120	30.959718	291.144759	0.001161	0.9
462	-0.460968	31.957204	285.660843	0.001477	0.9
463	-0.458440	32.957201	280.366645	0.000602	1.1
464	-0.516681	32.212823	284.288607	0.001873	1.2
465	-0.507675	31.468440	288.321881	0.000324	0.9
466	-0.517224	32.466865	282.937843	0.000666	0.9
467	-0.486375	33.095286	279.650972	0.000586	0.9
468	-0.506659	33.874810	275.678392	0.000605	0.9
469	-0.491390	33.402812	278.070175	0.000707	1.0
470	-0.473978	33.720967	276.453437	0.000775	1.0
471	-0.475061	33.064578	279.809812	0.001232	1.0
472	-0.515869	32.321201	283.710781	0.000987	0.9
473	-0.489717	31.578510	287.718297	0.000594	1.0
474	-0.487841	32.576806	282.357248	0.000856	1.0
475	-0.479395	31.996681	285.448053	0.000996	0.9
476	-0.506599	32.957662	280.364247	0.001239	1.2
477	-0.457681	33.957621	275.262994	0.001320	0.9
478	-0.482508	33.213237	279.042544	0.000732	1.0
479	-0.496803	32.479981	282.868451	0.000793	1.0
480	-0.487261	31.746638	286.801208	0.000449	1.1
481	-0.507989	31.017914	290.819033	0.000667	1.1
482	-0.480811	30.306993	294.848688	0.000727	1.8
483	-0.483956	29.849714	297.500189	0.000516	1.0
484	-0.464988	29.486340	299.641436	0.000673	1.1
485	-0.497036	28.750187	304.075230	0.000876	1.9
486	-0.481420	28.871144	303.337728	0.000857	1.5
487	-0.512240	28.129810	307.914878	0.001132	1.5
488	-0.517906	27.385426	312.651981	0.001035	1.8
489	-0.497846	28.382875	306.336953	0.000323	1.3
490	-0.496619	27.918190	309.246916	0.000445	0.9
491	-0.513783	27.596212	311.295857	0.001069	1.1
492	-0.483176	26.858108	316.096896	0.000772	1.0
493	-0.518378	26.113727	321.091123	0.000611	1.0
494	-0.464824	25.370119	326.240253	0.000224	1.0
495	-0.494631	25.978657	322.014304	0.000621	1.0
496	-0.488934	25.892177	322.608172	0.000890	1.0
497	-0.493754	25.260772	327.011390	0.000658	1.4
498	-0.466481	24.516680	332.357266	0.000824	1.0
499	-0.511617	25.514532	325.227380	0.000196	0.9
500	-0.494756	26.016374	321.755981	0.000302	0.9
501	-0.457091	25.822021	323.091551	0.001126	0.9
502	-0.513875	25.943471	322.255661	0.001478	0.9
503	-0.497116	25.199091	327.447988	0.000423	0.9
504	-0.488342	26.165282	320.740146	0.001379	1.1
505	-0.510394	25.435599	325.780217	0.000978	0.9
506	-0.478933	26.435513	318.912950	0.000507	1.2
507	-0.531002	25.702917	323.915513	0.001421	1.2
508	-0.490580	24.958598	329.161462	0.000837	1.1
509	-0.510897	25.958598	322.151852	0.001231	1.0
510	-0.446628	26.958597	315.434570	0.001247	1.0
511	-0.483798	26.214673	320.404623	0.000624	1.0
512	-0.483748	25.565010	324.874821	0.000495	1.0
513	-0.494386	25.052994	328.486775	0.001146	1.0
514	-0.494770	24.311573	333.861716	0.000948	1.0
